customer_id,age,gender,visits_last_month,avg_purchase_value,loyalty_score,discount_offer,churned,counterfactual_churned,noise,has_review,complaint_text,review_timestamp
CUST_03295,24,male,7,76.14,0.507,0,0,0,-0.0022,1,Delivery was on time. Product was fine.,2023-01-12
CUST_03296,52,female,5,42.61,0.279,0,0,0,-0.0859,1,Good prices this time. Hoping it stays.,2023-04-25
CUST_03297,26,male,5,80.38,0.462,0,0,1,-0.0703,1,Delivery was on time. Product was fine.,2023-02-20
CUST_03298,23,female,4,85.73,0.462,0,0,0,0.0232,0,,
CUST_03299,46,female,6,131.96,0.521,0,0,0,0.0264,1,Okay experience overall.,2023-02-22
CUST_03300,38,male,3,80.77,0.37,0,0,0,-0.1323,1,"Nothing special, but not bad either.",2023-02-25
CUST_03301,26,female,2,74.57,0.379,0,1,0,-0.0632,1,Delivery was on time. Product was fine.,2023-01-15
CUST_03302,37,female,2,64.24,0.314,0,0,1,-0.0041,1,"Nothing special, but not bad either.",2023-04-26
CUST_03303,25,male,4,134.28,0.56,1,0,0,0.0212,0,,
CUST_03304,46,non-binary,4,93.31,0.39,0,0,0,0.0205,0,,
CUST_03305,46,female,2,108.17,0.375,0,0,0,0.0301,0,,
CUST_03306,40,female,7,53.69,0.396,0,1,0,-0.036,0,,
CUST_03307,39,female,3,47.35,0.293,0,0,1,0.0089,0,,
CUST_03308,53,female,5,72.94,0.342,0,0,0,-0.0197,0,,
CUST_03309,35,female,3,148.7,0.53,0,1,0,-0.028,0,,
CUST_03310,23,male,3,67.26,0.398,1,0,0,-0.0756,1,"Nothing special, but not bad either.",2023-04-08
CUST_03311,39,male,4,81.22,0.39,0,1,0,0.0149,0,,
CUST_03312,56,female,8,100.39,0.46,1,0,1,-0.0825,1,Okay experience overall.,2023-02-25
CUST_03313,25,female,2,81.25,0.397,0,0,0,-0.0585,0,,
CUST_03314,31,female,3,114.35,0.47,0,1,0,0.0343,1,Delivery was on time. Product was fine.,2023-03-08
CUST_03315,39,female,7,75.07,0.447,1,0,1,-0.0083,1,Delivery was on time. Product was fine.,2023-02-02
CUST_03316,34,female,2,66.97,0.332,0,0,0,0.0526,1,Okay experience overall.,2023-01-17
CUST_03317,25,male,5,181.53,0.687,1,0,1,-0.0168,1,Very happy with the service and fast delivery!,2023-01-16
CUST_03318,46,non-binary,3,71.9,0.319,0,0,0,-0.0278,1,Delivery was on time. Product was fine.,2023-04-09
CUST_03319,58,male,4,123.85,0.41,1,1,1,0.0573,1,"Nothing special, but not bad either.",2023-04-17
CUST_03320,37,female,3,71.73,0.354,0,0,0,-0.02,1,Okay experience overall.,2023-01-31
CUST_03321,26,female,4,53.77,0.38,1,0,0,0.0141,1,Okay experience overall.,2023-04-22
CUST_03322,20,female,4,97.29,0.498,0,1,0,-0.0081,0,,
CUST_03323,38,male,0,59.77,0.254,0,0,1,0.006,0,,
CUST_03324,46,non-binary,3,88.21,0.355,0,1,0,-0.0111,1,"Nothing special, but not bad either.",2023-04-06
CUST_03325,40,female,5,76.12,0.398,0,1,1,0.0439,1,Delivery was on time. Product was fine.,2023-06-19
CUST_03326,35,non-binary,3,137.56,0.505,0,1,0,0.0034,1,"Nothing special, but not bad either.",2023-01-23
CUST_03327,29,male,4,53.74,0.369,0,1,1,-0.0166,1,Okay experience overall.,2023-02-17
CUST_03328,24,female,6,120.28,0.58,0,1,1,0.0127,1,"Nothing special, but not bad either.",2023-02-23
CUST_03329,43,female,2,108.55,0.388,0,0,0,-0.0774,1,Delivery was on time. Product was fine.,2023-06-06
CUST_03330,44,female,1,93.13,0.327,0,0,1,0.0506,1,Okay experience overall.,2023-05-10
CUST_03331,20,non-binary,7,77.26,0.525,0,1,0,-0.0753,1,"Nothing special, but not bad either.",2023-04-29
CUST_03332,51,male,3,105.17,0.373,0,0,0,-0.0332,1,Delivery was on time. Product was fine.,2023-04-01
CUST_03333,41,male,4,106.76,0.438,0,1,0,-0.0226,1,Delivery was on time. Product was fine.,2023-04-02
CUST_03334,49,female,5,111.81,0.442,1,0,1,0.0125,1,Delivery was on time. Product was fine.,2023-02-05
CUST_03335,22,male,3,91.93,0.456,0,1,1,0.081,0,,
CUST_03336,21,non-binary,2,65.65,0.379,0,0,0,0.0516,1,Delivery was on time. Product was fine.,2023-03-10
CUST_03337,34,male,6,126.35,0.555,0,1,1,-0.0736,1,Delivery was on time. Product was fine.,2023-04-30
CUST_03338,40,female,6,99.9,0.474,0,0,0,-0.0443,1,Delivery was on time. Product was fine.,2023-04-11
CUST_03339,53,male,5,81.61,0.36,0,0,0,-0.07,0,,
CUST_03340,42,female,3,69.95,0.331,0,1,0,-0.065,0,,
CUST_03341,33,male,3,127.67,0.491,1,0,0,-0.0295,0,,
CUST_03342,25,male,0,141.53,0.482,0,1,0,0.0655,0,,
CUST_03343,47,male,4,117.26,0.438,1,0,0,-0.0123,1,Okay experience overall.,2023-03-05
CUST_03344,25,male,5,119.27,0.55,0,1,0,-0.0058,1,Delivery was on time. Product was fine.,2023-04-10
CUST_03345,51,non-binary,9,135.17,0.579,1,0,0,0.0114,0,,
CUST_03346,32,male,2,89.14,0.388,0,1,0,-0.047,0,,
CUST_03347,51,female,3,164.02,0.502,1,0,0,-0.0035,0,,
CUST_03348,42,non-binary,6,68.21,0.397,0,0,0,0.0123,0,,
CUST_03349,34,female,6,92.7,0.481,0,0,0,0.123,0,,
CUST_03350,30,non-binary,4,76.85,0.415,0,0,1,0.0462,0,,
CUST_03351,32,non-binary,8,101.91,0.556,0,0,0,0.0823,0,,
CUST_03352,39,female,5,151.93,0.568,0,1,0,0.0014,0,,
CUST_03353,36,female,7,92.85,0.497,0,1,0,0.0264,1,Delivery was on time. Product was fine.,2023-04-09
CUST_03354,29,male,5,112.65,0.521,0,1,0,0.0131,1,Delivery was on time. Product was fine.,2023-06-01
CUST_03355,33,male,6,12.76,0.31,1,1,0,-0.0894,1,"Nothing special, but not bad either.",2023-05-28
CUST_03356,36,female,5,112.83,0.494,0,0,0,-0.1231,1,Okay experience overall.,2023-06-06
CUST_03357,18,female,2,129.95,0.531,0,0,0,-0.0562,1,Okay experience overall.,2023-06-04
CUST_03358,40,female,1,103.69,0.365,1,1,1,0.0622,1,"Nothing special, but not bad either.",2023-05-24
CUST_03359,25,female,5,68.01,0.438,0,0,0,-0.0198,0,,
CUST_03360,23,male,0,63.99,0.321,0,0,0,0.0389,0,,
CUST_03361,18,female,1,83.36,0.406,0,1,1,0.0652,1,Delivery was on time. Product was fine.,2023-01-21
CUST_03362,18,female,1,63.73,0.363,0,0,0,-0.0642,0,,
CUST_03363,21,male,4,147.28,0.604,1,0,0,0.0738,1,Love the discounts — will stay loyal.,2023-02-25
CUST_03364,28,female,2,114.03,0.457,0,0,1,-0.0581,1,"Nothing special, but not bad either.",2023-05-05
CUST_03365,55,male,1,143.34,0.394,0,1,1,-0.0103,1,"Nothing special, but not bad either.",2023-02-11
CUST_03366,30,female,3,91.33,0.423,0,1,0,-0.054,0,,
CUST_03367,37,female,8,77.06,0.482,1,0,0,0.0119,0,,
CUST_03368,39,male,5,78.91,0.408,1,0,0,-0.0081,1,Okay experience overall.,2023-02-13
CUST_03369,36,female,4,86.13,0.412,1,1,0,0.0399,0,,
CUST_03370,34,female,2,85.17,0.371,0,0,0,0.05,0,,
CUST_03371,23,male,3,136.65,0.549,0,1,0,0.079,0,,
CUST_03372,50,male,5,127.41,0.472,1,0,1,0.0376,0,,
CUST_03373,53,female,5,108.13,0.418,1,0,1,0.0407,0,,
CUST_03374,18,male,1,50.21,0.333,0,0,0,-0.0224,1,Okay experience overall.,2023-01-11
CUST_03375,25,female,4,108.85,0.504,1,0,1,-0.0089,1,Okay experience overall.,2023-05-02
CUST_03376,32,male,1,90.68,0.368,0,1,0,0.0157,1,Delivery was on time. Product was fine.,2023-03-13
CUST_03377,25,female,7,142.19,0.647,0,0,0,-0.062,0,,
CUST_03378,40,non-binary,4,126.86,0.486,0,1,0,0.0562,1,Delivery was on time. Product was fine.,2023-05-09
CUST_03379,28,male,1,104.26,0.413,0,1,1,-0.0067,1,"Nothing special, but not bad either.",2023-04-01
CUST_03380,57,female,1,37.07,0.154,0,0,0,0.0097,1,Wasn't expecting much but they surprised me.,2023-06-10
CUST_03381,47,female,7,95.92,0.461,1,0,0,-0.0759,0,,
CUST_03382,37,female,1,80.4,0.326,0,0,1,-0.0182,0,,
CUST_03383,45,female,4,112.16,0.435,0,0,0,0.0431,0,,
CUST_03384,46,female,9,65.74,0.446,0,0,1,0.021,1,Okay experience overall.,2023-04-08
CUST_03385,29,female,3,107.87,0.464,1,1,0,0.0415,0,,
CUST_03386,27,female,5,33.46,0.355,0,1,0,-0.0169,1,Delivery was on time. Product was fine.,2023-01-28
CUST_03387,36,female,3,58.43,0.329,0,1,0,0.0064,1,Delivery was on time. Product was fine.,2023-03-18
CUST_03388,44,male,1,73.6,0.284,0,0,0,-0.0052,0,,
CUST_03389,36,non-binary,5,83.61,0.43,0,1,0,0.0332,0,,
CUST_03390,19,male,4,111.67,0.534,0,0,0,0.013,0,,
CUST_03391,27,male,7,50.35,0.439,0,0,0,-0.0191,0,,
CUST_03392,34,male,3,80.76,0.385,0,0,1,-0.128,0,,
CUST_03393,34,male,4,81.53,0.41,0,0,1,0.0085,0,,
CUST_03394,55,male,8,120.64,0.508,1,0,1,-0.0839,1,Okay experience overall.,2023-03-12
CUST_03395,21,male,3,94.25,0.464,0,0,0,0.0345,0,,
CUST_03396,40,male,5,70.98,0.387,0,0,0,0.0416,1,Okay experience overall.,2023-03-09
CUST_03397,50,female,9,67.64,0.435,1,0,0,-0.1142,0,,
CUST_03398,58,male,4,83.42,0.322,0,1,1,0.015,1,Delivery was on time. Product was fine.,2023-03-22
CUST_03399,31,male,7,50.55,0.424,1,0,0,0.0137,1,Delivery was on time. Product was fine.,2023-01-28
CUST_03400,40,male,4,148.78,0.534,0,0,0,0.0188,0,,
CUST_03401,41,male,5,99.87,0.447,1,0,1,-0.0616,0,,
CUST_03402,37,male,5,72.59,0.402,0,0,1,0.0238,1,Okay experience overall.,2023-03-27
CUST_03403,34,female,1,68.37,0.311,1,1,0,-0.063,0,,
CUST_03404,39,non-binary,5,63.78,0.375,0,0,1,0.0345,0,,
CUST_03405,18,female,4,111.14,0.536,0,1,0,0.0217,1,"Nothing special, but not bad either.",2023-05-07
CUST_03406,42,female,4,50.4,0.311,0,0,1,-0.0165,0,,
CUST_03407,36,male,6,94.66,0.478,0,1,0,0.0212,1,"Nothing special, but not bad either.",2023-02-22
CUST_03408,33,male,3,117.21,0.469,1,0,1,-0.0473,0,,
CUST_03409,55,male,3,82.42,0.308,0,1,0,-0.0279,1,"Nothing special, but not bad either.",2023-02-28
CUST_03410,28,female,7,69.64,0.477,0,0,0,0.0582,1,"Nothing special, but not bad either.",2023-05-02
CUST_03411,31,male,3,125.13,0.494,0,0,1,0.0562,0,,
CUST_03412,55,female,4,66.04,0.295,0,0,0,-0.0549,1,Wasn't expecting much but they surprised me.,2023-03-14
CUST_03413,27,male,2,91.67,0.412,0,1,0,-0.031,0,,
CUST_03414,29,male,5,103.46,0.501,0,0,0,-0.0278,0,,
CUST_03415,34,non-binary,6,81.88,0.457,1,1,1,0.0031,0,,
CUST_03416,43,female,2,64.05,0.291,0,0,1,-0.0067,0,,
CUST_03417,37,female,5,83.24,0.426,1,0,1,0.0646,0,,
CUST_03418,22,female,3,110.21,0.496,0,1,0,0.0767,1,"Nothing special, but not bad either.",2023-05-20
CUST_03419,30,female,4,78.14,0.418,0,1,1,0.0902,0,,
CUST_03420,29,female,6,113.65,0.546,0,0,1,0.108,1,"Nothing special, but not bad either.",2023-01-18
CUST_03421,34,non-binary,0,92.34,0.34,0,0,0,-0.079,1,Delivery was on time. Product was fine.,2023-01-28
CUST_03422,39,male,3,81.85,0.368,0,0,0,-0.0094,0,,
CUST_03423,39,female,4,78.24,0.384,1,1,1,-0.0347,0,,
CUST_03424,18,female,6,106.96,0.574,1,0,0,-0.0449,0,,
CUST_03425,46,male,4,133.81,0.478,1,0,1,0.0704,1,"Nothing special, but not bad either.",2023-06-07
CUST_03426,38,female,3,103.66,0.42,0,0,0,0.021,0,,
CUST_03427,49,non-binary,5,71.06,0.353,0,0,0,-0.0795,0,,
CUST_03428,39,female,3,132.8,0.48,1,0,0,0.1297,1,Delivery was on time. Product was fine.,2023-06-07
CUST_03429,46,male,4,73.44,0.346,0,0,1,-0.0908,1,Delivery was on time. Product was fine.,2023-04-25
CUST_03430,40,female,1,151.87,0.471,1,0,0,-0.0177,0,,
CUST_03431,48,female,5,95.17,0.409,0,1,0,0.0044,1,Okay experience overall.,2023-01-17
CUST_03432,40,female,3,73.65,0.346,1,0,0,-0.0566,0,,
CUST_03433,34,male,2,116.76,0.44,0,0,1,0.0275,1,Okay experience overall.,2023-06-02
CUST_03434,58,female,4,90.66,0.338,0,1,0,-0.0309,0,,
CUST_03435,44,male,4,113.29,0.441,0,0,0,0.0412,1,Okay experience overall.,2023-02-18
CUST_03436,41,female,4,102.76,0.43,1,0,1,0.0199,1,Okay experience overall.,2023-03-09
CUST_03437,22,male,1,58.62,0.336,0,1,0,-0.1252,0,,
CUST_03438,22,female,2,97.9,0.445,0,0,0,-0.0775,0,,
CUST_03439,38,female,8,115.04,0.561,1,0,0,0.0424,1,Delivery was on time. Product was fine.,2023-06-05
CUST_03440,36,male,2,103.38,0.403,1,0,0,0.0202,0,,
CUST_03441,29,male,9,137.68,0.669,0,1,0,-0.0513,1,Okay experience overall.,2023-04-26
CUST_03442,36,male,2,109.36,0.417,0,1,0,-0.0335,0,,
CUST_03443,51,male,1,92.74,0.299,0,1,0,-0.0044,0,,
CUST_03444,42,male,1,106.31,0.363,0,0,0,-0.1013,0,,
CUST_03445,24,non-binary,2,85.23,0.41,1,1,0,0.1136,0,,
CUST_03446,34,female,6,110.81,0.521,0,1,0,-0.049,1,Delivery was on time. Product was fine.,2023-01-12
CUST_03447,27,female,2,110.77,0.454,0,1,0,0.0015,1,Okay experience overall.,2023-04-09
CUST_03448,31,non-binary,5,62.84,0.404,1,0,0,0.0835,0,,
CUST_03449,31,male,0,123.18,0.419,0,0,1,-0.0092,1,"Nothing special, but not bad either.",2023-05-06
CUST_03450,30,male,4,167,0.612,0,0,0,0.0161,0,,
CUST_03451,22,male,4,116.38,0.532,0,0,0,-0.0478,0,,
CUST_03452,34,female,6,39.1,0.364,1,0,1,-0.0274,0,,
CUST_03453,29,female,4,87.2,0.442,1,0,0,-0.0463,1,"Nothing special, but not bad either.",2023-03-18
CUST_03454,18,male,3,61.62,0.405,0,1,0,0.064,1,Delivery was on time. Product was fine.,2023-05-27
CUST_03455,56,male,3,91.25,0.323,0,1,1,-0.0334,1,"Nothing special, but not bad either.",2023-05-20
CUST_03456,46,female,1,120.58,0.379,1,1,1,-0.0372,0,,
CUST_03457,31,female,5,78.45,0.438,0,0,0,-0.0431,0,,
CUST_03458,35,female,4,156.54,0.57,1,0,0,0.0191,0,,
CUST_03459,23,male,1,13.58,0.234,0,0,0,0.0291,0,,
CUST_03460,52,non-binary,1,92.56,0.295,0,0,0,-0.0999,1,Good prices this time. Hoping it stays.,2023-04-06
CUST_03461,54,male,9,111.38,0.515,1,0,0,0.0034,1,Delivery was on time. Product was fine.,2023-02-10
CUST_03462,37,female,5,63.42,0.382,0,0,1,0.0151,1,"Nothing special, but not bad either.",2023-04-28
CUST_03463,45,non-binary,1,67.37,0.267,0,1,0,0.0703,0,,
CUST_03464,37,non-binary,3,122.69,0.465,1,0,0,-0.0612,1,"Nothing special, but not bad either.",2023-04-09
CUST_03465,22,male,1,157.85,0.553,0,0,0,-0.0561,0,,
CUST_03466,31,male,7,161.38,0.666,1,0,0,0.0321,1,Love the discounts — will stay loyal.,2023-05-21
CUST_03467,36,female,3,89.6,0.397,1,0,1,-0.0031,0,,
CUST_03468,30,male,5,140.54,0.578,0,1,1,0.0689,0,,
CUST_03469,33,female,4,97.94,0.45,0,1,0,0.0551,1,Okay experience overall.,2023-02-06
CUST_03470,34,non-binary,6,127.5,0.557,0,1,0,0.014,0,,
CUST_03471,34,male,6,93.68,0.483,0,0,1,-0.0033,0,,
CUST_03472,36,female,4,65.96,0.368,0,0,0,-0.0079,0,,
CUST_03473,24,male,3,148.05,0.571,0,0,1,-0.0015,0,,
CUST_03474,28,female,3,155.88,0.572,0,0,0,0.003,1,Delivery was on time. Product was fine.,2023-04-21
CUST_03475,22,non-binary,5,87.38,0.492,0,0,0,0.0711,0,,
CUST_03476,45,female,3,128.1,0.446,0,1,0,-0.1019,0,,
CUST_03477,18,male,3,95.65,0.479,0,0,0,-0.021,1,Okay experience overall.,2023-01-29
CUST_03478,47,female,3,165.43,0.52,1,1,0,0.0102,1,"Nothing special, but not bad either.",2023-02-16
CUST_03479,49,female,0,55.21,0.201,1,0,0,-0.0301,0,,
CUST_03480,32,male,2,94.65,0.4,1,0,0,-0.0143,0,,
CUST_03481,18,female,7,56.58,0.487,0,0,0,-0.0221,0,,
CUST_03482,31,non-binary,4,52.4,0.358,0,1,0,0.0652,1,"Nothing special, but not bad either.",2023-03-04
CUST_03483,34,female,1,96.52,0.373,0,0,1,-0.0212,0,,
CUST_03484,25,female,2,86.49,0.409,0,0,0,-0.036,0,,
CUST_03485,30,male,4,69.66,0.399,1,0,1,0.039,0,,
CUST_03486,50,female,5,125.12,0.467,0,1,0,-0.0267,1,Okay experience overall.,2023-01-19
CUST_03487,42,male,1,138.96,0.435,0,0,0,-0.0084,0,,
CUST_03488,26,male,5,115.39,0.538,0,0,1,-0.0553,0,,
CUST_03489,19,male,4,43.7,0.385,0,0,0,-0.0203,1,"Nothing special, but not bad either.",2023-04-21
CUST_03490,32,male,4,110.18,0.48,1,0,0,-0.0017,1,Delivery was on time. Product was fine.,2023-02-05
CUST_03491,33,male,7,109.89,0.546,0,0,0,-0.0632,1,Delivery was on time. Product was fine.,2023-04-03
CUST_03492,40,female,1,74.73,0.302,0,1,0,-0.005,0,,
CUST_03493,30,female,6,110.38,0.535,0,1,0,0.0257,0,,
CUST_03494,40,female,3,84.79,0.371,1,0,0,-0.0996,0,,
CUST_03495,54,male,3,75.39,0.296,1,0,1,-0.0326,0,,
CUST_03496,43,male,2,64.52,0.292,0,1,0,0.1277,0,,
CUST_03497,35,female,9,125.03,0.618,1,0,0,-0.0102,1,Smooth checkout and great perks!,2023-05-31
CUST_03498,33,female,7,138.8,0.609,0,1,0,0.0569,1,"Nothing special, but not bad either.",2023-03-21
CUST_03499,31,non-binary,6,95.76,0.499,1,0,0,-0.0014,0,,
CUST_03500,47,male,4,129.54,0.465,0,1,1,-0.0165,0,,
CUST_03501,29,female,3,145.79,0.546,1,0,0,0.0467,0,,
CUST_03502,35,male,2,103.94,0.409,0,0,0,0.0599,0,,
CUST_03503,36,female,7,97.68,0.508,0,0,0,-0.0446,0,,
CUST_03504,30,female,4,114.09,0.497,0,0,0,-0.0549,1,Delivery was on time. Product was fine.,2023-01-30
CUST_03505,21,non-binary,5,74.87,0.469,0,1,0,-0.0684,0,,
CUST_03506,38,non-binary,4,116.41,0.471,1,0,0,-0.0439,0,,
CUST_03507,34,male,3,104.53,0.437,0,0,0,0.0568,0,,
CUST_03508,40,female,8,60.8,0.435,1,0,0,0.0016,1,Delivery was on time. Product was fine.,2023-05-02
CUST_03509,30,female,3,61.15,0.358,1,0,0,0.0592,1,"Nothing special, but not bad either.",2023-04-12
CUST_03510,47,female,3,70.44,0.312,0,1,0,-0.0517,0,,
CUST_03511,26,male,6,115.38,0.561,0,0,0,-0.0501,1,Okay experience overall.,2023-02-25
CUST_03512,52,female,5,89.88,0.382,0,1,0,-0.0196,0,,
CUST_03513,18,non-binary,5,99.25,0.534,1,0,0,0.0148,0,,
CUST_03514,39,male,5,140.99,0.544,1,0,0,-0.007,0,,
CUST_03515,40,male,2,113.28,0.41,0,0,0,0.0349,0,,
CUST_03516,27,male,5,80.72,0.459,0,0,0,0.0207,0,,
CUST_03517,39,female,3,70.39,0.343,0,1,0,0.0244,0,,
CUST_03518,48,male,5,109.15,0.44,1,0,0,0.0342,1,Okay experience overall.,2023-04-10
CUST_03519,18,non-binary,7,70.87,0.518,1,0,0,0.0548,0,,
CUST_03520,40,female,3,137.59,0.486,0,0,0,-0.123,1,"Nothing special, but not bad either.",2023-04-15
CUST_03521,18,female,4,107.37,0.528,1,1,0,-0.0006,1,Delivery was on time. Product was fine.,2023-06-07
CUST_03522,25,female,7,103.88,0.563,1,0,0,0.0421,1,Okay experience overall.,2023-03-07
CUST_03523,51,male,4,71.35,0.322,0,1,0,0.1262,1,Okay experience overall.,2023-06-03
CUST_03524,29,non-binary,5,118.58,0.534,0,0,1,-0.005,0,,
CUST_03525,23,female,2,133.85,0.52,1,0,1,-0.1099,1,Okay experience overall.,2023-04-14
CUST_03526,33,non-binary,2,95.91,0.399,1,1,0,0.0713,0,,
CUST_03527,56,female,1,127.85,0.357,0,0,0,-0.0609,0,,
CUST_03528,18,female,8,87.85,0.579,0,0,0,0.023,1,"Nothing special, but not bad either.",2023-06-16
CUST_03529,24,male,4,98.13,0.485,0,0,0,0.0269,0,,
CUST_03530,50,female,5,162.58,0.549,0,0,0,0.0063,0,,
CUST_03531,54,female,3,88.86,0.326,1,1,1,-0.1067,0,,
CUST_03532,34,female,6,116.19,0.532,0,1,0,-0.0182,0,,
CUST_03533,23,female,4,88.33,0.467,1,0,0,-0.0785,1,Okay experience overall.,2023-04-23
CUST_03534,56,male,1,108.41,0.314,0,0,0,0.0227,0,,
CUST_03535,51,non-binary,4,120.88,0.431,0,1,0,-0.0443,0,,
CUST_03536,42,non-binary,3,72.98,0.337,0,1,0,-0.1062,1,Okay experience overall.,2023-04-05
CUST_03537,27,male,3,78.84,0.408,0,0,0,0.0356,0,,
CUST_03538,35,non-binary,7,117.03,0.554,1,0,0,-0.0634,1,"Nothing special, but not bad either.",2023-03-05
CUST_03539,33,male,3,104.85,0.442,0,0,1,0.0067,1,"Nothing special, but not bad either.",2023-03-02
CUST_03540,38,female,3,135.17,0.489,1,0,0,-0.0368,1,"Nothing special, but not bad either.",2023-04-06
CUST_03541,50,male,5,108.1,0.43,0,0,0,0.0434,0,,
CUST_03542,44,non-binary,8,155.81,0.627,1,0,0,0.0413,0,,
CUST_03543,24,male,5,120.9,0.558,0,0,0,0.0119,0,,
CUST_03544,49,female,0,156.36,0.423,0,0,0,-0.0054,0,,
CUST_03545,38,male,8,150.69,0.639,1,0,0,-0.022,0,,
CUST_03546,42,male,7,80.74,0.448,1,0,0,-0.0602,1,Okay experience overall.,2023-05-07
CUST_03547,50,female,4,144.41,0.486,0,0,1,-0.0294,1,Okay experience overall.,2023-05-25
CUST_03548,24,male,4,128.21,0.551,1,0,0,0.0239,1,"Nothing special, but not bad either.",2023-01-24
CUST_03549,35,female,2,126.11,0.457,0,0,0,0.0977,1,Delivery was on time. Product was fine.,2023-03-15
CUST_03550,30,non-binary,7,135.55,0.613,0,0,0,0.0285,1,Love the discounts — will stay loyal.,2023-05-19
CUST_03551,19,female,2,90.72,0.441,1,1,0,0.0358,0,,
CUST_03552,38,female,6,109.85,0.503,1,0,1,-0.0054,1,Okay experience overall.,2023-01-18
CUST_03553,60,male,3,87.38,0.299,0,1,0,0.0263,1,Terrible experience. No perks. Not coming back.,2023-05-24
CUST_03554,18,male,3,169.3,0.64,0,0,0,-0.1074,1,Love the discounts — will stay loyal.,2023-01-28
CUST_03555,35,female,6,77.41,0.444,0,1,0,-0.0361,1,Delivery was on time. Product was fine.,2023-02-20
CUST_03556,41,male,4,61.65,0.34,0,1,0,0.0352,0,,
CUST_03557,36,non-binary,1,75.47,0.319,0,1,0,0.0361,0,,
CUST_03558,34,male,6,98.35,0.493,0,1,0,-0.0272,1,Delivery was on time. Product was fine.,2023-03-20
CUST_03559,22,non-binary,5,98.15,0.516,1,0,0,-0.0654,0,,
CUST_03560,37,male,9,126.7,0.614,1,0,1,-0.0035,1,Very happy with the service and fast delivery!,2023-05-23
CUST_03561,27,female,6,100.93,0.526,0,0,1,-0.0217,1,Delivery was on time. Product was fine.,2023-03-31
CUST_03562,18,male,3,85.16,0.456,1,0,0,0.047,0,,
CUST_03563,47,male,1,114.49,0.362,0,0,1,0.0352,0,,
CUST_03564,45,female,4,134.95,0.484,1,1,0,0.0775,0,,
CUST_03565,36,male,3,106.21,0.433,1,0,0,0.0555,1,Delivery was on time. Product was fine.,2023-05-14
CUST_03566,37,female,7,126.06,0.566,1,0,0,-0.0137,1,Delivery was on time. Product was fine.,2023-03-17
CUST_03567,46,female,4,102.5,0.41,0,1,0,0.0174,0,,
CUST_03568,37,male,3,92.21,0.398,1,0,0,0.1017,1,"Nothing special, but not bad either.",2023-04-19
CUST_03569,44,non-binary,3,120.95,0.434,1,0,0,-0.02,0,,
CUST_03570,32,female,3,106.86,0.45,0,0,0,0.0087,0,,
CUST_03571,48,female,11,130.13,0.626,0,0,0,-0.0002,1,Very happy with the service and fast delivery!,2023-01-28
CUST_03572,38,female,6,146.27,0.583,0,1,0,0.0008,0,,
CUST_03573,37,female,5,96.6,0.455,0,0,0,-0.0437,0,,
CUST_03574,22,male,2,119.41,0.492,0,0,0,0.0654,1,"Nothing special, but not bad either.",2023-02-16
CUST_03575,38,male,3,132.04,0.482,1,0,0,-0.0459,1,Delivery was on time. Product was fine.,2023-01-13
CUST_03576,27,female,9,112.31,0.621,1,0,1,0.0929,1,Very happy with the service and fast delivery!,2023-04-17
CUST_03577,29,male,5,115.3,0.526,0,0,0,0.0819,1,"Nothing special, but not bad either.",2023-05-12
CUST_03578,27,male,6,104.3,0.533,0,0,0,0.0125,0,,
CUST_03579,24,female,6,107.66,0.552,1,0,0,0.0003,1,Okay experience overall.,2023-04-25
CUST_03580,56,female,5,115.66,0.423,0,0,1,-0.0388,1,"Nothing special, but not bad either.",2023-05-05
CUST_03581,48,male,2,81.77,0.31,1,1,0,0.0035,1,Okay experience overall.,2023-04-21
CUST_03582,54,male,3,49.05,0.239,0,0,0,0.054,0,,
CUST_03583,23,male,1,97.37,0.417,0,0,1,-0.0342,0,,
CUST_03584,36,male,3,94.93,0.408,1,1,0,0.0734,1,"Nothing special, but not bad either.",2023-02-07
CUST_03585,22,male,3,148.6,0.579,0,0,1,0.0513,0,,
CUST_03586,28,male,5,108.89,0.516,0,0,0,-0.0053,1,Delivery was on time. Product was fine.,2023-02-23
CUST_03587,26,non-binary,3,116.86,0.495,0,0,0,0.0398,1,"Nothing special, but not bad either.",2023-06-02
CUST_03588,47,female,5,87.65,0.397,0,0,0,-0.0456,1,Delivery was on time. Product was fine.,2023-03-20
CUST_03589,31,male,4,82.12,0.423,0,0,0,-0.0052,1,"Nothing special, but not bad either.",2023-04-07
