customer_id,age,gender,tenure_months,hour_spend_on_app,visits_last_month,avg_purchase_value,number_devices,preferred_payment,preferred_category,delivery_distance_km,satisfaction_score,loyalty_score,discount_offer,churned,counterfactual_churned,p_churn_model,p_churn_cf_model,has_review,review_text,review_score
CUST_002620,44,female,12.6,8.9,4,60.31,3,Debit Card,Home & Kitchen,16.8,3,0.361,0,1,0,0.3249,0.1663,0,,
CUST_002621,45,non-binary,14.8,9.5,4,97.85,4,UPI,Grocery,8.1,4,0.557,1,1,0,0.2277,0.4395,1,Switching for better prices.,2
CUST_002622,37,male,7.7,4.3,5,107.24,3,Credit Card,Grocery,2.4,4,0.38,0,0,0,0.3192,0.1614,0,,
CUST_002623,52,female,14.2,7.7,4,111.3,3,Debit Card,Laptop & Accessory,6.6,4,0.465,0,0,1,0.4252,0.2255,1,Nothing special but acceptable.,3
CUST_002624,41,female,23.6,6.3,3,87.32,3,Credit Card,Home & Kitchen,6.2,3,0.469,0,0,0,0.3955,0.2044,0,,
CUST_002625,27,female,13.8,8.2,6,80.48,2,E Wallet,Fashion,11.5,5,0.607,1,0,0,0.0649,0.1592,1,Great perks—staying!,4
CUST_002626,51,male,13.6,6.3,0,99.09,2,Debit Card,Grocery,2.5,4,0.338,1,1,0,0.2991,0.5044,1,Service okay—still leaving.,2
CUST_002627,44,female,12.3,5.9,4,43.34,2,UPI,Mobile,1,3,0.577,1,1,0,0.1676,0.3511,1,"App was fine, but moving on.",2
CUST_002628,31,female,22.6,2.6,2,103.44,4,E Wallet,Mobile,6.4,4,0.57,1,0,0,0.0931,0.2157,0,,
CUST_002629,31,male,8,4.2,6,107.9,2,Credit Card,Laptop & Accessory,13.2,3,0.499,0,1,0,0.5255,0.3,0,,
CUST_002630,39,female,12,5.8,5,53.91,3,Cash on Delivery,Mobile,15.4,2,0.408,1,0,0,0.3167,0.5337,1,Nothing special but acceptable.,3
CUST_002631,41,male,19.4,6.5,1,149.18,3,Debit Card,Laptop & Accessory,12.6,4,0.455,0,1,0,0.1984,0.0892,1,Switching for better prices.,2
CUST_002632,38,non-binary,15.8,4.1,4,52.88,3,Debit Card,Home & Kitchen,12.7,3,0.442,0,0,0,0.2929,0.1415,0,,
CUST_002633,39,male,14.1,4.8,8,117.29,4,Credit Card,Fashion,16.4,3,0.504,1,0,0,0.0857,0.1954,1,Nothing special but acceptable.,3
CUST_002634,55,male,35.4,8,5,66.2,5,Credit Card,Fashion,8.9,4,0.657,1,0,1,0.118,0.2723,1,Very satisfied with value.,4
CUST_002635,48,male,12.9,3.7,5,129.72,1,Cash on Delivery,Grocery,8.2,4,0.441,0,0,0,0.4343,0.2342,0,,
CUST_002636,38,female,21.1,6.5,4,96.24,3,Debit Card,Fashion,1,4,0.35,1,0,1,0.0959,0.2028,0,,
CUST_002637,46,male,11.6,7.6,4,78.29,2,Cash on Delivery,Laptop & Accessory,12.7,3,0.384,1,0,1,0.2227,0.4115,0,,
CUST_002638,25,female,13.5,6.4,7,138.99,1,E Wallet,Mobile,6.8,5,0.449,1,0,0,0.2549,0.4631,1,Nothing special but acceptable.,3
CUST_002639,40,female,28.6,7.2,3,51.81,4,Debit Card,Mobile,11.8,4,0.39,0,0,0,0.3143,0.1578,0,,
CUST_002640,56,female,18.8,3.1,4,132.21,3,Credit Card,Mobile,9.2,3,0.401,0,0,1,0.2312,0.1089,0,,
CUST_002641,34,male,19.4,4.9,4,123.33,4,Debit Card,Home & Kitchen,12.3,3,0.372,0,0,0,0.5115,0.3015,0,,
CUST_002642,27,non-binary,21.7,9.4,5,97.61,2,E Wallet,Mobile,1,3,0.758,1,0,0,0.0832,0.2107,1,Very satisfied with value.,4
CUST_002643,29,female,6.5,4.5,4,103.33,2,Credit Card,Mobile,11.1,3,0.371,0,1,1,0.4573,0.2579,0,,
CUST_002644,24,male,15.9,7.9,7,44.49,2,Debit Card,Fashion,7.7,4,0.365,1,0,1,0.1717,0.3337,0,,
CUST_002645,27,male,29.8,5.9,6,94.96,4,Credit Card,Laptop & Accessory,12,4,0.7,1,0,0,0.1044,0.2499,1,Great perks—staying!,4
CUST_002646,32,male,14.5,5.5,6,87.51,2,Debit Card,Laptop & Accessory,16.2,3,0.54,1,1,0,0.0868,0.2004,1,"App was fine, but moving on.",2
CUST_002647,21,female,4.9,6.1,7,185.68,1,Credit Card,Fashion,2.2,5,0.47,0,0,0,0.2371,0.1087,1,Experience was fine overall.,3
CUST_002648,36,male,8.4,5.7,4,64.3,3,Credit Card,Laptop & Accessory,10.6,2,0.25,1,0,0,0.2211,0.3931,1,Experience was fine overall.,3
CUST_002649,46,male,12.9,6.3,7,39.74,1,Debit Card,Laptop & Accessory,7.5,4,0.585,0,0,1,0.3316,0.1553,1,Average service.,3
CUST_002650,26,female,5.3,4.1,6,95,2,Credit Card,Laptop & Accessory,11.2,4,0.503,1,0,0,0.1632,0.3355,1,Average service.,3
CUST_002651,53,female,19,4.4,1,92.46,2,Credit Card,Laptop & Accessory,10.5,4,0.267,0,0,0,0.3279,0.1749,1,Experience was fine overall.,3
CUST_002652,42,female,9.5,4.2,5,73.47,2,UPI,Mobile,7,3,0.346,1,0,1,0.4189,0.6332,0,,
CUST_002653,47,female,12.7,5,1,48.14,1,Debit Card,Laptop & Accessory,11.2,3,0.497,0,0,0,0.3358,0.1637,1,Experience was fine overall.,3
CUST_002654,29,male,10.9,5.3,5,60.32,2,Cash on Delivery,Laptop & Accessory,5.4,2,0.481,1,1,0,0.2089,0.4035,1,"App was fine, but moving on.",2
CUST_002655,45,female,16,7.5,9,73.32,3,UPI,Fashion,16.1,4,0.526,0,0,1,0.4074,0.2079,1,Nothing special but acceptable.,3
CUST_002656,24,male,12,5.9,3,86.93,2,Debit Card,Mobile,3.4,3,0.345,1,0,0,0.1249,0.2545,1,Experience was fine overall.,3
CUST_002657,46,female,22.1,7.1,1,40.71,4,Debit Card,Laptop & Accessory,10.5,4,0.438,0,1,1,0.5468,0.325,1,Switching for better prices.,2
CUST_002658,38,female,8.1,5.7,2,163.99,1,Credit Card,Grocery,11.9,5,0.465,0,1,0,0.259,0.1209,1,Switching for better prices.,2
CUST_002659,42,male,9.6,3.9,2,178.61,3,Debit Card,Mobile,23.4,4,0.371,0,0,0,0.1995,0.0932,1,Average service.,3
CUST_002660,23,non-binary,4,5.3,0,53.65,2,Debit Card,Home & Kitchen,3.1,3,0.228,1,0,0,0.125,0.2438,1,Nothing special but acceptable.,3
CUST_002661,26,female,9.7,5.8,5,48.87,2,UPI,Mobile,13.2,2,0.358,0,0,0,0.2355,0.1134,0,,
CUST_002662,43,male,9.4,6.7,4,57.24,1,Credit Card,Fashion,11.3,4,0.387,1,0,0,0.1201,0.2501,0,,
CUST_002663,26,female,18,4.5,3,126.28,2,Debit Card,Mobile,8.2,3,0.4,0,1,0,0.3518,0.1808,1,Service okay—still leaving.,2
CUST_002664,41,female,11,2.6,2,84.36,2,Credit Card,Fashion,14.9,2,0.489,0,1,0,0.4326,0.2287,0,,
CUST_002665,21,female,30.8,7.1,4,95.55,3,Cash on Delivery,Grocery,8.5,3,0.489,1,0,0,0.1308,0.279,0,,
CUST_002666,45,female,16.2,6.5,2,204.41,2,E Wallet,Mobile,7.6,5,0.363,1,0,1,0.1789,0.3447,1,Nothing special but acceptable.,3
CUST_002667,22,female,9,5.3,3,100.45,3,Debit Card,Mobile,4.8,3,0.288,1,1,0,0.3165,0.5185,0,,
CUST_002668,42,male,23.9,6.5,1,156.3,3,Debit Card,Fashion,6.8,5,0.596,0,0,0,0.2401,0.1043,1,Nothing special but acceptable.,3
CUST_002669,43,male,21.5,7.6,0,141.25,3,Credit Card,Mobile,8.1,4,0.307,0,0,0,0.4158,0.2326,1,Average service.,3
CUST_002670,28,male,14.2,5.2,2,106.02,1,Debit Card,Mobile,20.8,3,0.405,0,0,0,0.4322,0.2359,0,,
CUST_002671,42,male,36.1,6.7,2,60.21,4,Debit Card,Mobile,13.7,4,0.461,1,0,0,0.2659,0.4788,0,,
CUST_002672,39,female,13.4,5.9,4,93.26,3,UPI,Mobile,11.7,4,0.525,1,0,0,0.1009,0.227,0,,
CUST_002673,30,male,21.9,4.5,4,74.72,3,Debit Card,Home & Kitchen,14.2,3,0.465,0,0,0,0.4597,0.2509,0,,
CUST_002674,25,male,8.7,5.3,2,105.91,3,Debit Card,Laptop & Accessory,14,4,0.464,0,0,0,0.3185,0.1554,0,,
CUST_002675,18,male,20.2,6.1,0,148.49,4,Credit Card,Fashion,6.4,5,0.38,1,0,0,0.0797,0.1743,1,Nothing special but acceptable.,3
CUST_002676,40,female,11.2,8.1,4,55.62,4,UPI,Mobile,10.6,3,0.395,0,0,0,0.2654,0.1284,1,Nothing special but acceptable.,3
CUST_002677,19,female,5.7,4.9,2,87.14,2,Credit Card,Laptop & Accessory,7.3,3,0.089,0,0,0,0.3176,0.181,1,Nothing special but acceptable.,3
CUST_002678,37,male,18.7,6.4,1,152.41,2,UPI,Mobile,11.7,5,0.436,0,1,0,0.3153,0.1553,1,"App was fine, but moving on.",2
CUST_002679,33,female,8.6,6.9,2,188.34,3,Debit Card,Laptop & Accessory,22.7,5,0.539,0,0,0,0.3235,0.1535,1,Average service.,3
CUST_002680,43,male,11.6,4.4,1,45.01,3,Debit Card,Laptop & Accessory,5.5,2,0.207,0,1,1,0.5038,0.3125,1,Not satisfied—leaving.,1
CUST_002681,33,female,9.9,7.7,4,80.63,2,E Wallet,Grocery,1,5,0.48,1,1,0,0.2166,0.4145,1,"App was fine, but moving on.",2
CUST_002682,32,male,17.3,8.7,4,107.4,3,Cash on Delivery,Grocery,16,4,0.497,0,1,0,0.3147,0.151,0,,
CUST_002683,44,female,31.3,6.8,4,101.1,3,E Wallet,Fashion,16.2,4,0.544,0,0,0,0.1201,0.0491,1,Average service.,3
CUST_002684,40,female,19.4,5.4,4,71.54,3,UPI,Grocery,13.1,4,0.53,0,1,0,0.2109,0.0924,1,Service okay—still leaving.,2
CUST_002685,39,female,25.5,9,7,44.95,3,Debit Card,Mobile,13.6,3,0.527,1,1,0,0.1774,0.3611,0,,
CUST_002686,41,male,16.3,7.2,5,87.37,2,Cash on Delivery,Fashion,12.8,4,0.531,1,1,0,0.117,0.2582,1,Switching for better prices.,2
CUST_002687,19,female,3,5.3,1,48.35,1,Debit Card,Mobile,10.9,3,0.252,0,0,0,0.2626,0.1349,1,Average service.,3
CUST_002688,44,female,10.4,7.8,1,84.51,3,Credit Card,Home & Kitchen,9.2,5,0.484,0,0,0,0.1362,0.0579,1,Experience was fine overall.,3
CUST_002689,43,female,17.1,8,7,141.54,2,UPI,Mobile,9.4,4,0.428,0,0,1,0.3672,0.1887,1,Nothing special but acceptable.,3
CUST_002690,25,male,7.9,5,4,145.1,2,Credit Card,Fashion,9.5,4,0.473,0,0,0,0.3309,0.1624,1,Average service.,3
CUST_002691,33,male,8.7,5.9,0,111.8,2,Cash on Delivery,Mobile,8.6,4,0.384,0,0,0,0.4662,0.2636,1,Experience was fine overall.,3
CUST_002692,36,female,13.3,6.7,6,231.4,2,Credit Card,Laptop & Accessory,21.5,4,0.617,0,1,0,0.4643,0.2402,1,Switching for better prices.,2
CUST_002693,35,male,17.8,6.1,4,204.03,3,Debit Card,Laptop & Accessory,11.6,4,0.714,1,0,0,0.0643,0.1651,1,Very satisfied with value.,4
CUST_002694,40,male,13,3.7,4,56.61,3,Credit Card,Mobile,5.9,2,0.394,0,1,1,0.5015,0.2909,1,"App was fine, but moving on.",2
CUST_002695,52,male,27.8,5.3,4,102,2,Credit Card,Laptop & Accessory,9.2,3,0.438,0,0,0,0.1637,0.0724,1,Average service.,3
CUST_002696,48,female,23.8,4.4,2,180.09,3,UPI,Fashion,22.9,3,0.28,0,0,1,0.4499,0.261,1,Experience was fine overall.,3
CUST_002697,22,male,16.4,6.7,6,135.84,4,Debit Card,Home & Kitchen,2.5,4,0.497,1,0,1,0.2792,0.5,1,Nothing special but acceptable.,3
CUST_002698,43,female,51.1,6.3,6,191.91,4,Debit Card,Home & Kitchen,5.6,5,0.591,0,1,0,0.1802,0.0751,0,,
CUST_002699,51,male,14.8,6.2,2,98.88,2,Credit Card,Grocery,7.6,5,0.374,1,0,0,0.2207,0.4075,0,,
CUST_002700,40,male,18.5,8.9,7,30.98,3,UPI,Laptop & Accessory,1,2,0.567,0,1,0,0.2232,0.097,0,,
CUST_002701,48,male,29.8,8.9,2,175.4,2,E Wallet,Fashion,10.7,5,0.599,0,1,1,0.2227,0.0954,0,,
CUST_002702,58,male,21.9,3.6,5,115.64,2,E Wallet,Home & Kitchen,14,3,0.507,0,1,1,0.4155,0.215,1,Switching for better prices.,2
CUST_002703,47,female,25.7,4.6,3,67.95,3,Credit Card,Fashion,5.4,2,0.542,0,0,0,0.3092,0.145,1,Nothing special but acceptable.,3
CUST_002704,39,female,13.2,4.6,5,80.11,2,Credit Card,Mobile,18.1,2,0.411,1,1,0,0.0953,0.2068,1,Service okay—still leaving.,2
CUST_002705,47,female,19.1,4.4,1,112.29,2,Credit Card,Home & Kitchen,12,3,0.448,0,1,0,0.4028,0.2112,1,Switching for better prices.,2
CUST_002706,38,male,8.2,3,4,47.98,2,E Wallet,Fashion,6,3,0.507,0,0,0,0.3961,0.2017,0,,
CUST_002707,36,female,49.6,8,2,228.79,5,E Wallet,Home & Kitchen,9.5,5,0.684,1,0,0,0.1684,0.3648,1,Great perks—staying!,4
CUST_002708,32,female,22,7.4,6,83.41,2,Credit Card,Home & Kitchen,22.8,3,0.329,0,0,0,0.2856,0.1441,0,,
CUST_002709,53,female,32.1,8.4,4,64.54,4,Credit Card,Laptop & Accessory,9,4,0.405,0,0,0,0.1976,0.0908,0,,
CUST_002710,27,female,16.4,5.3,7,211.53,3,E Wallet,Mobile,12.1,5,0.631,1,0,0,0.1199,0.2733,1,Very satisfied with value.,4
CUST_002711,53,male,13.9,5.4,2,53.92,2,Cash on Delivery,Fashion,17.1,2,0.146,0,0,0,0.3013,0.166,1,Average service.,3
CUST_002712,41,female,8.8,6.1,3,66.78,3,UPI,Home & Kitchen,10.3,4,0.427,0,1,0,0.4439,0.2425,1,"App was fine, but moving on.",2
CUST_002713,21,male,22.8,6.2,6,103.51,3,Debit Card,Laptop & Accessory,17.2,4,0.509,0,0,0,0.3705,0.1847,0,,
CUST_002714,40,male,13.2,7,5,93.11,2,E Wallet,Laptop & Accessory,8.6,4,0.586,1,1,1,0.144,0.3122,0,,
CUST_002715,18,female,5.1,6,4,82.89,1,Credit Card,Home & Kitchen,10.3,3,0.27,0,1,1,0.579,0.3737,0,,
CUST_002716,43,female,17.3,5.5,3,104.56,3,Credit Card,Home & Kitchen,9.2,5,0.45,1,0,0,0.1729,0.3452,0,,
CUST_002717,46,female,15.3,3.1,2,81.86,3,Credit Card,Laptop & Accessory,10.9,4,0.25,1,0,1,0.3757,0.5786,1,Experience was fine overall.,3
CUST_002718,29,male,15.6,8.2,2,63.42,3,UPI,Mobile,8.1,5,0.336,1,0,0,0.3592,0.5717,0,,
CUST_002719,37,male,13.9,4.8,5,284.83,2,E Wallet,Grocery,18.2,3,0.464,1,1,0,0.1925,0.3771,0,,
CUST_002720,57,male,24.9,7,6,239.02,3,UPI,Grocery,8.4,4,0.551,1,0,0,0.1655,0.3447,0,,
CUST_002721,30,female,24.6,3.6,5,79.04,3,Debit Card,Laptop & Accessory,13.2,2,0.557,1,0,0,0.1481,0.3162,1,Average service.,3
CUST_002722,24,male,5.9,5.3,4,61.5,2,Cash on Delivery,Grocery,13,2,0.532,0,0,0,0.2551,0.1153,1,Experience was fine overall.,3
CUST_002723,52,female,15.5,6.1,2,122.52,3,Credit Card,Home & Kitchen,10.8,3,0.441,1,0,1,0.111,0.2387,0,,
CUST_002724,58,male,19,6.4,6,103.87,2,E Wallet,Mobile,1,4,0.517,0,1,0,0.3561,0.175,1,Service okay—still leaving.,2
CUST_002725,36,female,39.8,11.9,3,32.84,5,UPI,Mobile,13.1,3,0.578,0,0,1,0.5164,0.2843,0,,
CUST_002726,47,female,14.7,4.9,3,69.9,3,Credit Card,Mobile,4.7,2,0.366,0,1,0,0.3324,0.1708,1,"App was fine, but moving on.",2
CUST_002727,51,male,16.1,7.2,3,34.2,3,E Wallet,Fashion,14,2,0.37,0,1,1,0.4508,0.253,0,,
CUST_002728,28,male,15.4,6.7,2,70.04,2,Credit Card,Fashion,14.8,3,0.537,1,0,0,0.2639,0.4856,0,,
CUST_002729,31,female,11.1,4.6,8,123.37,4,Cash on Delivery,Fashion,10.3,5,0.528,0,0,1,0.2958,0.1381,0,,
CUST_002730,50,female,41.2,8.7,5,121.43,3,Cash on Delivery,Laptop & Accessory,1,5,0.599,1,0,0,0.0958,0.2235,1,Nothing special but acceptable.,3
CUST_002731,55,female,34.9,6.8,4,41.21,4,Debit Card,Home & Kitchen,2,2,0.595,0,0,0,0.334,0.1561,0,,
CUST_002732,42,female,15.9,7.3,5,80.61,2,Debit Card,Mobile,16.2,3,0.483,1,0,1,0.2023,0.394,0,,
CUST_002733,26,male,14.6,8.8,5,110.11,3,Debit Card,Mobile,3.6,4,0.299,0,0,0,0.6424,0.4345,1,Nothing special but acceptable.,3
CUST_002734,58,female,13.8,6.1,2,148.24,3,Credit Card,Laptop & Accessory,14.1,3,0.448,1,0,1,0.1899,0.3712,1,Nothing special but acceptable.,3
CUST_002735,30,male,17.3,5.6,5,96.65,3,UPI,Fashion,6.9,3,0.482,0,1,0,0.1635,0.0709,1,"App was fine, but moving on.",2
CUST_002736,32,female,18.2,7.7,3,109.38,4,Credit Card,Home & Kitchen,12.1,4,0.483,0,0,0,0.1719,0.0749,1,Experience was fine overall.,3
CUST_002737,40,male,12.6,7.9,7,70.16,4,E Wallet,Home & Kitchen,10.6,4,0.629,0,1,0,0.3225,0.1472,1,Switching for better prices.,2
CUST_002738,53,female,14.3,4.5,2,70.23,3,Credit Card,Fashion,8.9,3,0.422,0,0,1,0.406,0.2156,0,,
CUST_002739,45,male,34.2,6.4,4,81.13,6,Credit Card,Home & Kitchen,12.6,3,0.43,1,1,1,0.4819,0.699,0,,
CUST_002740,41,male,14,6.9,7,92.72,3,UPI,Mobile,15.6,4,0.567,0,0,0,0.2178,0.0943,1,Experience was fine overall.,3
CUST_002741,41,male,19.1,5.9,6,46.03,3,Credit Card,Laptop & Accessory,6.4,3,0.637,1,0,0,0.1332,0.2985,0,,
CUST_002742,36,female,7.4,4,2,50.46,1,UPI,Home & Kitchen,10.8,3,0.549,1,0,0,0.0575,0.1392,1,Experience was fine overall.,3
CUST_002743,42,female,14.1,6.7,5,111.39,3,Debit Card,Fashion,6.4,4,0.335,1,0,0,0.1702,0.3281,1,Nothing special but acceptable.,3
CUST_002744,18,female,19,7.1,4,89.53,3,Credit Card,Laptop & Accessory,14,5,0.412,0,1,0,0.5485,0.3293,1,"App was fine, but moving on.",2
CUST_002745,33,male,11.1,5.2,6,58.13,2,Credit Card,Fashion,15,2,0.36,0,0,0,0.3975,0.2149,1,Experience was fine overall.,3
CUST_002746,39,female,17.1,6.1,4,96.12,2,Debit Card,Grocery,7.1,4,0.648,1,0,0,0.0317,0.0834,1,"Loyal customer, happy so far.",4
CUST_002747,23,female,5.8,4.5,9,64.59,2,Debit Card,Mobile,12.4,3,0.575,1,0,0,0.064,0.1552,1,Experience was fine overall.,3
CUST_002748,40,male,13.6,4.2,3,107.74,4,UPI,Fashion,15.5,3,0.379,1,0,0,0.2042,0.3844,1,Nothing special but acceptable.,3
CUST_002749,34,male,32.8,6.2,4,108.29,4,Debit Card,Grocery,6.1,3,0.54,1,0,0,0.1178,0.2605,0,,
CUST_002750,55,female,20.7,6.4,0,86.85,4,Debit Card,Laptop & Accessory,6,4,0.339,1,0,0,0.1704,0.3289,1,Experience was fine overall.,3
CUST_002751,53,male,35,4.9,6,62.16,5,Debit Card,Laptop & Accessory,10.8,4,0.46,0,0,0,0.1909,0.0852,0,,
CUST_002752,31,male,28.9,6.1,8,68.71,3,Cash on Delivery,Home & Kitchen,3.3,3,0.542,0,0,0,0.4241,0.2181,1,Experience was fine overall.,3
CUST_002753,34,female,35.3,7.2,0,74.62,4,Debit Card,Grocery,12.1,3,0.529,1,0,0,0.1737,0.3555,1,Average service.,3
CUST_002754,35,male,29.3,8.5,2,59.16,3,Debit Card,Fashion,11.6,4,0.438,1,0,0,0.354,0.5788,1,Experience was fine overall.,3
CUST_002755,31,female,5.7,4.9,4,90.39,1,Cash on Delivery,Home & Kitchen,16.3,3,0.448,0,1,0,0.334,0.166,1,Service okay—still leaving.,2
CUST_002756,38,female,34.8,5.2,1,114.78,2,UPI,Grocery,17.8,4,0.528,1,0,0,0.039,0.0961,0,,
CUST_002757,28,female,6.3,5.1,1,143.57,3,UPI,Fashion,7.1,4,0.284,1,0,0,0.0865,0.1802,1,Experience was fine overall.,3
CUST_002758,24,female,4.1,4.4,2,82.44,2,UPI,Laptop & Accessory,10.7,3,0.262,1,0,1,0.3738,0.5781,0,,
CUST_002759,43,male,9.6,6.4,5,91.52,1,Credit Card,Mobile,9.6,4,0.444,1,0,0,0.232,0.4317,1,Average service.,3
CUST_002760,43,female,13.3,5.3,1,64.24,2,Credit Card,Home & Kitchen,11.7,4,0.353,0,1,0,0.3994,0.2168,1,"App was fine, but moving on.",2
CUST_002761,27,male,14.2,1.8,3,82.64,2,Cash on Delivery,Fashion,3.6,2,0.286,1,0,1,0.2711,0.4636,0,,
CUST_002762,46,female,15,11.4,5,110.22,3,UPI,Home & Kitchen,13.5,5,0.677,0,1,0,0.2418,0.1014,0,,
CUST_002763,29,non-binary,5.3,5.5,5,84.16,2,UPI,Home & Kitchen,14.2,3,0.449,1,1,0,0.184,0.3624,0,,
CUST_002764,39,female,14.4,6,4,248.91,2,Debit Card,Mobile,8.6,4,0.476,1,0,1,0.1015,0.2239,1,Experience was fine overall.,3
CUST_002765,45,female,15.4,3.6,0,62.58,3,Debit Card,Home & Kitchen,1,2,0.162,0,1,0,0.3131,0.1727,0,,
CUST_002766,36,male,21.2,4.1,4,44.77,2,Credit Card,Mobile,6.9,2,0.554,0,0,1,0.3183,0.1495,0,,
CUST_002767,41,male,11.7,5.6,6,62.41,1,UPI,Mobile,7.8,3,0.504,0,0,0,0.2145,0.0954,0,,
CUST_002768,30,female,7.8,6,5,179.22,2,UPI,Mobile,9.5,5,0.509,1,0,0,0.2852,0.5089,1,Nothing special but acceptable.,3
CUST_002769,34,male,9.4,6.6,3,170.52,2,UPI,Mobile,9.1,5,0.543,0,1,0,0.1523,0.0637,0,,
CUST_002770,34,female,10.1,6,4,78.15,2,UPI,Mobile,2.7,4,0.428,0,0,1,0.6706,0.4494,0,,
CUST_002771,28,male,13.9,4.1,3,95.18,1,Debit Card,Grocery,10.9,4,0.295,0,1,1,0.4765,0.2806,0,,
CUST_002772,34,female,12.9,2,1,147.79,3,E Wallet,Grocery,14.1,4,0.291,0,0,0,0.2396,0.1192,1,Average service.,3
CUST_002773,19,male,6.4,5.2,2,150.82,1,UPI,Mobile,7.2,3,0.175,1,0,0,0.1869,0.3356,1,Experience was fine overall.,3
CUST_002774,31,female,10.3,4.8,3,33.07,2,Credit Card,Mobile,9.2,2,0.47,0,0,1,0.4682,0.2569,0,,
CUST_002775,33,female,10.8,3.8,3,104.67,3,Credit Card,Home & Kitchen,9.8,4,0.412,0,0,0,0.468,0.2623,1,Experience was fine overall.,3
CUST_002776,33,male,42.1,8.8,5,208.4,5,Credit Card,Grocery,16.9,5,0.607,1,0,0,0.1194,0.2699,0,,
CUST_002777,33,male,8.9,3.2,5,108.95,1,Cash on Delivery,Fashion,7.1,3,0.473,0,1,1,0.3398,0.1679,0,,
CUST_002778,35,male,23.8,7.4,3,41.82,3,UPI,Home & Kitchen,11.5,2,0.406,0,0,0,0.353,0.1811,0,,
CUST_002779,41,male,20.8,4.1,2,255.35,4,E Wallet,Laptop & Accessory,12.9,4,0.492,0,0,0,0.2681,0.1245,0,,
CUST_002780,46,male,9.9,5.8,3,123.46,2,Debit Card,Home & Kitchen,8.1,3,0.283,0,0,0,0.3084,0.1612,1,Nothing special but acceptable.,3
CUST_002781,29,male,55,9.7,4,58.85,6,Credit Card,Home & Kitchen,4.9,4,0.661,0,0,0,0.1978,0.0809,0,,
CUST_002782,23,female,17.5,5.5,5,73.48,3,Credit Card,Fashion,9.4,3,0.509,0,0,0,0.348,0.1704,1,Experience was fine overall.,3
CUST_002783,25,male,15.4,8.5,5,129.65,2,Debit Card,Grocery,1,4,0.617,1,0,0,0.1893,0.3904,0,,
CUST_002784,31,non-binary,10.8,8.5,5,75.73,4,Debit Card,Fashion,11.3,4,0.43,1,0,0,0.1521,0.3094,0,,
CUST_002785,32,female,14,6.2,6,170.87,3,Debit Card,Mobile,5.5,5,0.44,1,0,1,0.2742,0.4867,1,Experience was fine overall.,3
CUST_002786,28,male,7.7,6.3,2,132.99,2,E Wallet,Laptop & Accessory,6.4,5,0.367,1,0,1,0.1193,0.2468,0,,
CUST_002787,22,male,3.5,6.8,6,107.54,1,UPI,Fashion,20.5,3,0.398,0,1,0,0.4795,0.2727,0,,
CUST_002788,31,female,23.7,7.2,5,66.41,3,Credit Card,Fashion,11.1,3,0.309,0,0,0,0.313,0.1624,1,Experience was fine overall.,3
CUST_002789,38,male,30.3,7.5,3,116.97,4,UPI,Mobile,8.3,4,0.502,1,1,0,0.1164,0.2543,1,Switching for better prices.,2
CUST_002790,43,female,10.8,4.9,5,238.37,2,Credit Card,Home & Kitchen,9,4,0.473,1,0,0,0.1643,0.3341,0,,
CUST_002791,30,female,20.8,3.7,3,129.03,2,E Wallet,Grocery,13,3,0.596,1,0,0,0.1815,0.3757,1,Experience was fine overall.,3
CUST_002792,31,male,19.2,4.1,4,132.54,3,Credit Card,Home & Kitchen,9.7,4,0.494,0,1,0,0.2471,0.1129,0,,
CUST_002793,26,female,6.2,8.9,4,47.62,3,Debit Card,Home & Kitchen,4.3,2,0.334,0,0,0,0.29,0.1465,0,,
CUST_002794,36,male,12.5,6.2,4,77.33,4,Debit Card,Home & Kitchen,9.2,3,0.277,0,0,0,0.5465,0.3426,1,Nothing special but acceptable.,3
CUST_002795,27,male,10,5.2,3,92.1,1,Credit Card,Home & Kitchen,10.4,3,0.39,0,0,1,0.5158,0.3032,1,Average service.,3
CUST_002796,42,female,23,8.3,4,100.51,5,Credit Card,Mobile,12.8,3,0.362,0,1,0,0.4424,0.2474,1,"App was fine, but moving on.",2
CUST_002797,18,female,20.2,5.1,6,150.72,4,Cash on Delivery,Laptop & Accessory,15.2,4,0.628,1,1,1,0.1676,0.3569,0,,
CUST_002798,32,female,6.9,6.3,1,53.43,3,E Wallet,Fashion,6,3,0.215,1,0,0,0.3427,0.539,0,,
CUST_002799,39,female,16.2,6.1,5,105.18,2,Credit Card,Home & Kitchen,13.4,3,0.541,1,1,0,0.1191,0.263,0,,
CUST_002800,38,female,22,7,11,102.45,3,Debit Card,Laptop & Accessory,9.1,4,0.817,0,0,0,0.2407,0.0947,1,Great perks—staying!,4
CUST_002801,66,female,30.9,6.3,2,188.25,4,Debit Card,Mobile,9.7,5,0.653,0,0,0,0.2508,0.1071,1,Very satisfied with value.,4
CUST_002802,40,male,9.8,4.1,3,101.07,1,Debit Card,Mobile,3.7,4,0.423,0,1,0,0.4764,0.2677,0,,
CUST_002803,25,female,11.4,4.4,3,71.36,1,Credit Card,Mobile,2.4,3,0.387,0,0,0,0.5703,0.3519,1,Experience was fine overall.,3
CUST_002804,35,female,26.3,5.4,3,38.2,3,UPI,Grocery,8.3,3,0.377,0,0,0,0.374,0.1973,1,Experience was fine overall.,3
CUST_002805,18,male,5.8,5.3,6,82.52,2,E Wallet,Grocery,13,4,0.497,1,1,0,0.1502,0.3134,1,Service okay—still leaving.,2
