age,tenure_months,hour_spend_on_app,visits_last_month,avg_purchase_value,number_devices,delivery_distance_km,satisfaction_score,loyalty_score,gender,preferred_payment,preferred_category,discount_offer,review_text
38,19.3,4.1,4,86.4,4,1.0,2,0.479,female,E Wallet,Mobile,1,
73,29.7,8.5,5,142.17,3,15.5,3,0.405,female,Cash on Delivery,Home & Kitchen,0,Experience was fine overall.
37,17.0,7.6,4,73.51,3,10.7,3,0.49,female,Debit Card,Mobile,0,Experience was fine overall.
24,5.6,4.7,6,78.49,1,12.5,3,0.459,female,Debit Card,Laptop & Accessory,1,Average service.
38,11.5,4.8,2,51.19,1,6.6,4,0.263,female,Credit Card,Mobile,1,
42,15.2,6.3,6,58.84,4,9.4,3,0.539,male,Debit Card,Mobile,1,
21,12.4,4.2,3,106.67,3,9.8,4,0.557,non-binary,Debit Card,Grocery,1,"App was fine, but moving on."
46,28.4,7.1,5,112.47,5,11.9,3,0.566,male,Cash on Delivery,Home & Kitchen,1,Experience was fine overall.
40,18.4,6.8,2,67.24,3,10.4,4,0.359,male,E Wallet,Home & Kitchen,0,Service okay—still leaving.
24,6.6,2.9,5,67.78,1,8.1,2,0.391,female,Debit Card,Mobile,1,
42,13.0,7.4,2,99.81,3,14.0,4,0.266,female,E Wallet,Mobile,0,Average service.
36,16.8,5.5,5,68.51,3,13.5,4,0.338,male,Credit Card,Mobile,0,Switching for better prices.
42,15.7,4.0,2,53.03,3,12.5,3,0.333,male,Debit Card,Laptop & Accessory,0,"App was fine, but moving on."
18,10.1,6.9,8,93.86,3,10.8,3,0.498,non-binary,Debit Card,Home & Kitchen,1,
32,22.4,4.4,3,77.7,2,10.2,2,0.41,female,Debit Card,Mobile,0,
33,8.8,4.7,5,124.62,2,6.5,3,0.646,female,Debit Card,Fashion,0,
44,12.4,8.2,2,161.35,2,18.8,4,0.407,male,Credit Card,Mobile,1,Experience was fine overall.
37,8.5,7.5,1,102.87,1,11.2,5,0.195,female,Debit Card,Mobile,0,
41,11.3,4.7,3,51.12,2,14.8,2,0.421,female,Credit Card,Grocery,0,Service okay—still leaving.
40,11.7,4.1,3,89.99,3,5.4,3,0.371,male,Cash on Delivery,Laptop & Accessory,1,Experience was fine overall.
51,22.6,8.7,5,143.94,3,11.2,4,0.681,male,Credit Card,Mobile,1,Great perks—staying!
31,16.5,4.7,7,200.06,2,13.8,3,0.325,non-binary,Credit Card,Home & Kitchen,0,Nothing special but acceptable.
39,8.8,6.7,2,81.32,2,10.2,4,0.389,non-binary,Credit Card,Laptop & Accessory,0,Average service.
39,19.6,5.0,4,100.37,3,9.8,3,0.355,female,E Wallet,Mobile,0,
30,6.5,6.2,3,91.21,2,1.7,4,0.483,female,UPI,Mobile,0,
46,13.4,5.3,4,70.53,3,20.9,2,0.51,female,Credit Card,Home & Kitchen,0,
46,13.1,8.5,1,165.14,2,7.4,4,0.402,female,UPI,Mobile,0,
37,15.5,6.1,6,66.2,2,13.5,4,0.556,male,E Wallet,Fashion,1,
60,21.0,5.5,6,253.95,3,19.5,4,0.575,male,Credit Card,Laptop & Accessory,0,Experience was fine overall.
33,16.5,7.6,2,62.44,2,10.5,4,0.431,non-binary,Debit Card,Mobile,0,Nothing special but acceptable.
27,38.2,4.5,4,151.87,3,7.1,4,0.533,male,UPI,Home & Kitchen,1,Experience was fine overall.
42,15.6,5.4,5,49.25,3,15.3,2,0.616,female,UPI,Mobile,1,Very satisfied with value.
48,15.2,4.5,5,421.76,2,7.4,4,0.621,female,Debit Card,Home & Kitchen,1,
38,11.2,6.3,5,119.13,1,5.3,5,0.62,male,UPI,Laptop & Accessory,0,
31,17.7,7.2,6,59.29,3,8.9,3,0.452,male,UPI,Home & Kitchen,1,Experience was fine overall.
43,12.9,8.7,5,127.71,4,18.9,4,0.481,female,UPI,Mobile,0,
27,20.7,6.2,5,40.79,4,6.0,3,0.461,female,Debit Card,Fashion,0,Experience was fine overall.
56,25.8,5.8,4,77.36,4,7.5,4,0.474,female,Credit Card,Laptop & Accessory,1,
29,6.6,5.4,2,159.91,2,18.7,4,0.318,male,Debit Card,Laptop & Accessory,0,Switching for better prices.
39,9.4,5.4,7,70.71,3,7.5,3,0.423,female,UPI,Mobile,1,Average service.
38,10.2,4.3,5,116.5,2,17.1,3,0.27,female,Credit Card,Mobile,0,Nothing special but acceptable.
39,12.0,6.8,3,57.71,3,10.6,3,0.41,female,Credit Card,Mobile,0,
38,21.1,4.5,7,82.79,3,6.6,3,0.793,female,Credit Card,Fashion,0,
31,14.1,5.6,5,128.5,3,11.9,3,0.636,male,E Wallet,Laptop & Accessory,1,Great perks—staying!
21,5.7,5.5,2,85.63,2,14.8,3,0.187,female,Credit Card,Fashion,0,Not satisfied—leaving.
31,7.6,6.4,2,94.66,1,13.8,3,0.39,female,UPI,Mobile,1,Nothing special but acceptable.
45,17.4,6.0,2,63.28,2,11.7,2,0.369,male,Credit Card,Laptop & Accessory,0,Switching for better prices.
21,4.2,4.4,1,99.85,2,7.1,3,0.29,female,UPI,Fashion,0,Experience was fine overall.
20,9.4,4.3,4,95.79,1,12.5,2,0.407,female,Debit Card,Laptop & Accessory,1,
27,7.4,4.9,6,116.21,1,10.3,5,0.524,female,Debit Card,Home & Kitchen,1,
36,14.7,7.0,6,78.83,2,13.9,4,0.383,male,UPI,Mobile,0,
43,9.8,6.3,2,113.45,2,5.7,4,0.325,female,Credit Card,Home & Kitchen,0,Experience was fine overall.
49,12.4,3.7,5,106.22,3,3.1,4,0.579,male,UPI,Home & Kitchen,0,
38,7.9,5.6,3,102.14,2,13.6,4,0.325,male,Credit Card,Fashion,0,
18,26.0,4.6,5,54.71,2,14.4,2,0.527,female,Credit Card,Laptop & Accessory,1,
45,12.4,5.6,3,123.69,2,5.4,4,0.321,female,Credit Card,Mobile,0,
46,23.9,4.2,4,78.5,5,8.5,3,0.579,female,Debit Card,Grocery,0,Average service.
45,13.7,7.5,1,55.34,3,3.3,3,0.406,male,E Wallet,Grocery,0,
24,7.6,2.4,4,48.09,2,11.3,4,0.302,male,Credit Card,Fashion,0,
34,19.8,5.3,6,159.77,2,17.8,4,0.586,female,Cash on Delivery,Home & Kitchen,0,Experience was fine overall.
40,21.1,5.9,3,115.07,2,9.4,4,0.534,male,UPI,Fashion,1,
47,39.8,7.0,0,107.77,4,4.7,4,0.354,male,Credit Card,Laptop & Accessory,0,Average service.
42,12.5,6.3,4,71.04,1,6.4,3,0.334,male,E Wallet,Laptop & Accessory,0,
25,5.2,6.5,1,48.74,1,14.1,3,0.262,female,Debit Card,Home & Kitchen,0,Average service.
30,10.8,5.6,3,95.02,3,17.4,4,0.356,non-binary,Debit Card,Mobile,1,
54,19.1,5.5,2,80.37,2,4.8,4,0.272,male,Cash on Delivery,Mobile,0,Experience was fine overall.
48,18.5,4.2,2,136.01,3,17.5,3,0.474,male,Credit Card,Mobile,0,Nothing special but acceptable.
44,10.0,6.3,4,208.38,3,7.6,4,0.507,female,E Wallet,Mobile,0,Experience was fine overall.
40,10.9,7.0,3,99.8,1,4.4,4,0.424,female,Credit Card,Mobile,1,
45,15.1,4.4,2,45.51,3,13.8,3,0.216,female,UPI,Fashion,0,Average service.
18,12.6,8.2,6,109.54,2,8.7,5,0.54,female,Credit Card,Laptop & Accessory,1,
33,11.4,5.6,3,78.91,2,10.1,3,0.373,female,E Wallet,Home & Kitchen,1,
28,43.1,8.9,3,145.85,5,2.0,4,0.56,male,Debit Card,Mobile,1,Nothing special but acceptable.
33,16.4,5.3,5,184.41,2,19.1,4,0.581,female,E Wallet,Mobile,1,
37,12.5,5.0,1,72.37,1,4.5,3,0.378,male,Credit Card,Fashion,0,
46,18.6,5.2,5,75.22,3,9.0,4,0.519,male,UPI,Mobile,1,
42,11.4,7.1,3,94.81,3,8.5,3,0.413,male,Credit Card,Home & Kitchen,1,Nothing special but acceptable.
28,23.1,8.7,7,92.4,2,6.0,4,0.629,female,UPI,Grocery,0,
41,14.9,6.2,3,63.16,4,4.7,2,0.371,non-binary,Credit Card,Laptop & Accessory,0,Service okay—still leaving.
41,31.4,5.5,3,112.01,3,18.8,4,0.554,male,Credit Card,Home & Kitchen,0,Service okay—still leaving.
41,13.7,4.4,7,126.48,1,6.7,4,0.493,male,UPI,Mobile,0,
38,14.7,6.9,3,74.82,4,15.6,3,0.472,female,Credit Card,Mobile,1,Experience was fine overall.
31,7.9,6.0,2,96.17,3,11.5,3,0.414,female,Credit Card,Mobile,0,
52,38.6,5.6,0,137.5,4,11.8,5,0.409,male,E Wallet,Mobile,0,
47,39.6,4.6,1,200.96,5,10.5,4,0.514,female,UPI,Fashion,0,"App was fine, but moving on."
31,11.0,2.8,3,45.48,2,5.8,3,0.245,female,UPI,Home & Kitchen,1,Average service.
42,11.8,6.6,2,94.26,1,2.8,3,0.404,female,Debit Card,Home & Kitchen,0,Nothing special but acceptable.
29,11.3,4.9,3,44.16,2,11.0,3,0.338,female,Cash on Delivery,Mobile,1,Average service.
40,18.1,3.9,2,86.44,3,9.7,3,0.319,male,Credit Card,Fashion,1,Experience was fine overall.
23,11.6,4.7,4,68.11,2,6.4,3,0.197,male,Credit Card,Fashion,0,Terrible experience. No perks.
36,49.6,8.0,2,228.79,5,9.5,5,0.684,female,E Wallet,Home & Kitchen,1,Great perks—staying!
48,13.0,7.5,5,101.32,2,9.4,3,0.529,female,Credit Card,Laptop & Accessory,0,Experience was fine overall.
24,9.0,5.0,2,86.58,2,13.4,3,0.545,female,UPI,Mobile,0,Average service.
40,17.1,4.2,1,127.32,4,1.2,4,0.291,female,Credit Card,Grocery,0,
39,10.8,8.0,4,79.75,3,11.6,3,0.49,female,Debit Card,Mobile,1,
35,9.3,6.1,9,92.3,3,1.0,4,0.402,male,E Wallet,Laptop & Accessory,0,
49,14.9,4.0,4,178.92,1,13.8,4,0.355,female,Debit Card,Grocery,0,"App was fine, but moving on."
41,35.8,6.1,5,168.9,5,10.8,4,0.585,male,Credit Card,Mobile,0,Service okay—still leaving.
44,17.9,4.8,3,53.64,4,16.4,2,0.345,male,Credit Card,Laptop & Accessory,0,
36,10.5,7.3,3,75.45,3,1.0,4,0.504,female,Debit Card,Grocery,0,
66,36.2,9.5,3,110.34,5,2.6,4,0.586,male,Credit Card,Fashion,1,Nothing special but acceptable.
44,19.4,5.6,2,148.23,2,18.9,4,0.386,female,E Wallet,Home & Kitchen,0,
37,9.7,3.7,5,110.66,2,7.3,5,0.368,female,Debit Card,Grocery,0,Nothing special but acceptable.
37,30.8,9.0,4,193.66,4,9.8,3,0.591,male,Credit Card,Home & Kitchen,1,
33,21.3,9.3,6,128.75,3,13.0,4,0.618,male,Credit Card,Fashion,1,
33,20.2,7.2,5,72.86,4,16.2,4,0.415,female,E Wallet,Fashion,0,Nothing special but acceptable.
37,14.5,8.7,7,68.34,5,11.0,3,0.393,female,E Wallet,Laptop & Accessory,0,
27,12.1,4.6,4,147.76,3,9.6,5,0.252,female,UPI,Laptop & Accessory,1,Experience was fine overall.
28,15.9,5.4,8,70.91,3,7.7,2,0.412,female,UPI,Mobile,0,Average service.
34,6.8,2.6,3,133.91,1,15.3,3,0.278,male,Credit Card,Mobile,0,
25,6.9,5.8,7,53.16,2,16.5,2,0.583,female,Credit Card,Home & Kitchen,0,
39,21.9,9.2,4,270.87,4,6.1,5,0.644,male,Debit Card,Laptop & Accessory,1,"Loyal customer, happy so far."
55,13.5,4.7,3,144.38,2,10.8,4,0.501,male,E Wallet,Home & Kitchen,1,
51,15.1,6.1,4,109.68,1,8.1,4,0.192,female,E Wallet,Fashion,0,"Late deliveries, no offers."
42,31.6,7.5,8,53.16,4,5.6,4,0.651,male,Debit Card,Laptop & Accessory,0,
49,13.7,7.7,4,32.97,3,13.5,4,0.494,male,Debit Card,Mobile,0,Experience was fine overall.
52,26.6,4.6,1,68.33,5,14.7,2,0.488,male,Debit Card,Mobile,0,Average service.
35,7.8,3.5,4,205.4,1,15.5,3,0.366,female,UPI,Mobile,0,Service okay—still leaving.
37,9.4,2.3,3,139.6,3,10.6,3,0.463,male,Credit Card,Mobile,0,
35,18.4,5.8,3,106.92,4,6.0,4,0.479,male,Credit Card,Mobile,0,Service okay—still leaving.
21,7.4,4.9,5,150.54,3,7.5,3,0.491,male,Credit Card,Mobile,1,
23,9.0,5.1,4,58.77,3,12.3,3,0.242,male,UPI,Home & Kitchen,0,Nothing special but acceptable.
34,15.1,3.5,2,107.76,1,7.0,3,0.422,male,Credit Card,Grocery,1,Nothing special but acceptable.
21,6.5,4.2,2,66.02,1,24.1,2,0.34,male,Cash on Delivery,Laptop & Accessory,1,
31,5.8,6.5,3,150.16,2,9.1,5,0.303,male,E Wallet,Fashion,0,Nothing special but acceptable.
50,12.5,5.2,2,120.22,3,13.3,3,0.487,male,Debit Card,Home & Kitchen,0,
42,10.5,5.6,1,102.88,2,16.3,4,0.466,female,Cash on Delivery,Laptop & Accessory,0,Nothing special but acceptable.
42,15.9,5.3,3,80.14,2,18.8,3,0.544,male,Credit Card,Laptop & Accessory,1,
21,4.0,5.0,3,137.0,2,8.7,5,0.263,female,Cash on Delivery,Laptop & Accessory,1,Average service.
28,13.9,5.6,4,74.6,3,3.0,4,0.383,female,Debit Card,Laptop & Accessory,1,Average service.
24,55.7,7.7,5,67.33,6,9.1,3,0.637,male,Debit Card,Laptop & Accessory,0,"Loyal customer, happy so far."
30,31.7,8.0,5,82.6,6,7.9,5,0.678,male,Debit Card,Grocery,1,Switching for better prices.
52,13.3,8.5,3,81.01,2,14.5,4,0.317,female,Credit Card,Mobile,0,
59,19.6,4.6,2,27.5,1,7.6,3,0.186,male,E Wallet,Home & Kitchen,0,Terrible experience. No perks.
30,15.2,3.5,2,73.55,3,8.9,3,0.298,male,Credit Card,Fashion,0,Nothing special but acceptable.
26,12.5,5.1,3,46.42,3,13.9,3,0.406,male,UPI,Fashion,1,Experience was fine overall.
41,10.8,4.2,4,135.31,2,1.1,3,0.498,male,UPI,Laptop & Accessory,1,
43,11.6,5.8,3,70.91,2,5.2,2,0.308,female,UPI,Laptop & Accessory,0,
35,40.4,8.7,8,170.69,4,13.5,4,0.65,male,Debit Card,Grocery,0,"Loyal customer, happy so far."
43,26.3,6.5,2,91.75,4,19.8,3,0.319,female,UPI,Grocery,0,Average service.
46,16.6,5.5,6,44.97,2,4.3,3,0.257,female,Debit Card,Home & Kitchen,0,Not satisfied—leaving.
18,9.2,5.0,0,184.1,3,12.6,4,0.456,non-binary,Debit Card,Fashion,1,
29,11.4,4.0,3,128.35,3,11.8,3,0.291,female,UPI,Mobile,0,
50,20.6,5.4,4,130.53,3,12.7,3,0.445,male,Cash on Delivery,Fashion,1,
37,8.0,5.4,2,88.86,2,9.2,3,0.257,male,UPI,Mobile,0,Experience was fine overall.
46,12.9,6.3,7,39.74,1,7.5,4,0.585,male,Debit Card,Laptop & Accessory,0,Average service.
25,9.3,7.1,4,144.36,3,17.6,4,0.571,female,Debit Card,Mobile,1,Nothing special but acceptable.
53,12.5,4.9,1,96.29,3,4.5,4,0.374,male,Debit Card,Mobile,1,Nothing special but acceptable.
34,13.6,4.8,7,154.75,2,8.8,5,0.4,male,E Wallet,Laptop & Accessory,0,Service okay—still leaving.
32,31.0,3.3,4,57.44,3,4.1,3,0.397,female,Cash on Delivery,Mobile,0,
43,23.3,6.9,4,35.57,5,5.8,2,0.328,male,Debit Card,Grocery,0,
30,6.3,4.0,3,62.8,1,8.8,2,0.333,female,Credit Card,Laptop & Accessory,0,Experience was fine overall.
25,19.8,6.3,3,152.31,2,7.8,5,0.349,non-binary,UPI,Home & Kitchen,1,Nothing special but acceptable.
26,12.9,5.3,6,98.13,1,18.1,2,0.58,female,Debit Card,Home & Kitchen,0,
47,17.4,4.4,4,184.59,1,4.9,3,0.459,male,Debit Card,Mobile,0,
31,7.8,4.2,4,74.79,2,12.9,3,0.362,female,Debit Card,Laptop & Accessory,1,Average service.
28,9.0,4.4,3,76.41,1,9.9,3,0.299,female,UPI,Mobile,0,"Late deliveries, no offers."
34,9.5,5.7,6,67.57,1,11.7,3,0.528,male,UPI,Fashion,0,
37,11.3,4.7,4,46.72,2,5.6,3,0.421,female,UPI,Home & Kitchen,1,
49,19.7,5.3,1,120.68,2,17.1,3,0.359,female,UPI,Mobile,0,
18,7.1,5.3,4,171.34,2,8.9,4,0.49,female,Credit Card,Home & Kitchen,1,Service okay—still leaving.
30,5.7,8.1,5,87.89,2,8.5,4,0.428,female,Debit Card,Fashion,0,Nothing special but acceptable.
40,20.6,5.4,8,84.46,2,5.5,2,0.471,male,UPI,Laptop & Accessory,0,
30,9.4,6.0,7,138.18,3,15.4,3,0.503,male,Credit Card,Mobile,1,Nothing special but acceptable.
20,26.7,6.6,8,154.24,4,5.3,5,0.632,male,UPI,Laptop & Accessory,0,"Loyal customer, happy so far."
20,38.0,8.5,2,88.04,4,8.0,4,0.523,female,Debit Card,Mobile,0,Nothing special but acceptable.
33,10.8,5.7,8,46.48,2,9.4,3,0.476,female,Debit Card,Mobile,1,Average service.
47,11.0,5.5,6,171.27,2,3.6,5,0.503,female,Debit Card,Laptop & Accessory,0,"App was fine, but moving on."
41,41.7,6.1,1,103.38,5,8.6,3,0.454,female,UPI,Home & Kitchen,0,
41,20.8,6.4,7,55.23,2,13.7,2,0.605,male,Debit Card,Mobile,0,
55,25.6,5.2,3,112.51,3,14.2,4,0.391,male,Credit Card,Mobile,0,Nothing special but acceptable.
45,11.5,5.6,1,93.37,2,23.2,3,0.25,male,UPI,Laptop & Accessory,1,"Late deliveries, no offers."
23,4.8,5.4,4,140.54,3,15.1,3,0.429,female,Credit Card,Mobile,0,
49,40.1,7.8,6,92.26,4,9.5,3,0.665,male,Credit Card,Grocery,1,
36,14.3,8.2,5,69.89,2,13.9,4,0.6,male,Debit Card,Mobile,1,
25,17.7,4.3,2,38.13,3,1.0,3,0.342,male,UPI,Grocery,1,
31,6.7,5.3,2,65.38,1,10.3,3,0.284,male,Credit Card,Fashion,0,
30,22.0,5.9,7,60.44,3,1.0,3,0.51,male,UPI,Mobile,0,Nothing special but acceptable.
27,18.4,7.8,6,99.67,4,9.0,4,0.579,female,UPI,Grocery,0,
40,9.4,6.0,3,78.52,3,3.3,4,0.369,female,Cash on Delivery,Laptop & Accessory,1,"App was fine, but moving on."
27,10.1,6.6,7,220.44,2,9.2,4,0.63,male,Debit Card,Mobile,0,
32,11.2,9.4,6,120.27,3,18.6,4,0.612,male,Credit Card,Mobile,0,
27,9.4,6.7,5,93.16,2,4.1,4,0.42,female,E Wallet,Home & Kitchen,1,
39,14.0,7.2,4,102.18,3,9.7,4,0.304,female,UPI,Grocery,1,
29,5.4,2.5,5,36.59,1,1.3,3,0.292,male,Debit Card,Grocery,1,
42,10.5,5.2,2,95.99,1,15.9,3,0.409,male,Debit Card,Mobile,1,Nothing special but acceptable.
45,32.7,8.3,1,126.81,4,1.6,4,0.426,female,Debit Card,Home & Kitchen,1,
34,9.2,7.2,2,67.12,1,4.6,3,0.477,female,Debit Card,Fashion,0,
45,16.0,8.0,2,75.81,3,8.7,3,0.297,male,Credit Card,Mobile,0,Average service.
19,7.5,5.4,4,64.61,3,10.7,3,0.346,male,Credit Card,Laptop & Accessory,1,Average service.
60,16.6,4.5,4,106.73,2,7.3,3,0.232,female,UPI,Laptop & Accessory,0,Not satisfied—leaving.
32,18.3,7.5,2,58.36,2,5.1,5,0.391,male,UPI,Mobile,0,
34,10.9,8.5,5,94.96,2,13.0,3,0.545,non-binary,UPI,Mobile,0,Average service.
51,29.3,6.9,6,159.46,4,6.4,4,0.598,female,UPI,Fashion,0,Experience was fine overall.
44,21.5,5.6,4,184.81,3,15.5,4,0.541,male,Credit Card,Fashion,0,
39,15.5,2.9,1,91.57,4,7.0,2,0.259,male,Credit Card,Grocery,0,
27,12.4,4.6,5,124.3,4,18.1,4,0.541,female,Debit Card,Grocery,1,Experience was fine overall.
33,31.6,7.1,8,62.94,4,18.1,3,0.498,male,Credit Card,Laptop & Accessory,0,Service okay—still leaving.
34,10.7,4.9,0,212.24,2,11.9,4,0.398,male,Debit Card,Home & Kitchen,0,
30,25.0,7.9,2,136.08,3,2.8,5,0.494,female,Debit Card,Laptop & Accessory,1,
23,9.0,2.6,4,45.11,3,15.6,2,0.493,female,Debit Card,Fashion,1,Nothing special but acceptable.
30,14.0,5.6,5,53.35,2,4.2,4,0.428,non-binary,Cash on Delivery,Fashion,1,
49,15.4,5.8,3,79.3,2,15.1,3,0.356,male,Credit Card,Laptop & Accessory,0,
38,14.0,4.1,2,75.36,3,13.2,4,0.363,male,UPI,Mobile,1,Experience was fine overall.
44,12.3,5.9,4,43.34,2,1.0,3,0.577,female,UPI,Mobile,1,"App was fine, but moving on."
46,24.9,5.2,8,73.58,3,7.0,3,0.725,male,Credit Card,Home & Kitchen,0,"App was fine, but moving on."
24,12.9,5.4,2,159.99,3,1.1,3,0.375,male,Credit Card,Laptop & Accessory,1,
45,15.9,7.3,7,55.41,2,2.8,3,0.541,male,Credit Card,Mobile,0,Average service.
43,19.2,8.2,9,134.02,2,21.3,4,0.454,male,Credit Card,Grocery,0,Average service.
36,9.8,4.9,3,125.31,2,9.0,4,0.267,male,Debit Card,Mobile,0,Average service.
32,14.8,6.3,5,44.6,3,7.6,4,0.318,female,Credit Card,Grocery,1,Average service.
24,7.9,6.6,3,49.06,2,6.5,4,0.435,male,UPI,Laptop & Accessory,1,Average service.
31,12.7,4.8,7,47.41,4,9.9,3,0.565,male,Credit Card,Grocery,0,Experience was fine overall.
32,10.8,4.4,3,56.64,1,11.6,2,0.279,male,E Wallet,Grocery,1,
49,41.5,4.5,2,148.3,5,6.5,5,0.638,male,Credit Card,Laptop & Accessory,1,Great perks—staying!
34,26.1,4.3,3,120.06,3,2.7,4,0.493,male,UPI,Laptop & Accessory,0,
24,7.1,4.8,2,95.21,2,7.4,3,0.427,male,Debit Card,Laptop & Accessory,1,
39,34.7,5.4,4,96.7,4,10.2,4,0.405,female,Credit Card,Mobile,0,Nothing special but acceptable.
49,46.9,8.4,4,102.76,6,11.1,4,0.648,male,Credit Card,Fashion,0,
25,15.6,2.9,3,119.02,2,10.3,3,0.527,male,Credit Card,Mobile,0,Experience was fine overall.
35,12.1,4.3,2,139.16,3,11.7,3,0.424,male,Debit Card,Laptop & Accessory,0,
42,11.1,5.0,6,115.55,1,8.0,3,0.393,male,Debit Card,Home & Kitchen,0,
29,21.7,8.2,5,106.24,3,16.4,4,0.556,female,UPI,Home & Kitchen,0,Service okay—still leaving.
20,4.8,4.4,3,112.62,1,4.1,4,0.355,male,UPI,Fashion,0,Nothing special but acceptable.
24,9.6,5.6,3,186.75,2,1.0,5,0.404,male,Cash on Delivery,Mobile,1,
42,21.7,6.9,3,122.79,4,4.7,3,0.541,male,Debit Card,Fashion,0,Average service.
25,16.4,8.1,1,146.06,4,6.3,5,0.5,female,Debit Card,Mobile,1,Switching for better prices.
58,22.1,6.5,5,194.84,2,13.9,5,0.539,male,Cash on Delivery,Laptop & Accessory,1,Average service.
57,27.0,6.2,3,159.63,3,5.8,3,0.545,female,UPI,Mobile,0,
29,23.5,8.4,2,227.14,3,18.9,5,0.529,female,UPI,Mobile,0,Service okay—still leaving.
39,25.7,6.8,3,98.15,4,7.3,4,0.48,male,UPI,Fashion,1,
34,14.8,7.3,3,121.64,3,8.5,4,0.632,female,E Wallet,Fashion,0,Very satisfied with value.
39,12.7,4.8,6,126.17,2,8.5,3,0.577,male,E Wallet,Home & Kitchen,1,Experience was fine overall.
36,10.1,7.0,2,126.24,3,17.7,3,0.428,male,Credit Card,Home & Kitchen,1,Average service.
46,11.7,5.3,7,55.76,1,4.8,3,0.316,female,Credit Card,Home & Kitchen,1,Nothing special but acceptable.
45,17.1,6.9,4,94.08,3,3.8,5,0.41,non-binary,Debit Card,Mobile,0,
57,15.3,5.2,3,140.5,2,4.6,5,0.358,female,Debit Card,Laptop & Accessory,0,Average service.
36,10.1,6.5,1,96.6,3,4.9,4,0.143,male,UPI,Mobile,0,
20,5.6,6.0,2,73.67,1,11.4,3,0.457,female,Debit Card,Laptop & Accessory,0,Switching for better prices.
51,14.5,3.6,4,111.02,4,13.9,2,0.467,female,Debit Card,Laptop & Accessory,0,Switching for better prices.
29,10.6,6.5,7,76.48,4,15.2,3,0.526,female,Debit Card,Laptop & Accessory,0,
47,28.9,6.9,2,153.77,4,9.2,4,0.623,male,Credit Card,Grocery,1,
34,18.6,5.6,2,146.34,3,18.1,4,0.656,male,UPI,Mobile,1,Great perks—staying!
25,20.8,5.2,6,98.42,2,5.9,2,0.36,male,Debit Card,Laptop & Accessory,1,"App was fine, but moving on."
37,12.5,5.7,2,98.31,3,11.1,3,0.22,male,E Wallet,Fashion,0,Not satisfied—leaving.
29,5.1,3.5,3,54.36,1,11.6,3,0.408,non-binary,E Wallet,Mobile,0,"App was fine, but moving on."
26,6.3,4.3,6,52.3,1,15.5,2,0.367,male,Credit Card,Mobile,0,
38,25.1,6.4,3,69.3,3,7.2,3,0.362,male,Debit Card,Fashion,0,
33,18.5,6.0,2,177.32,2,8.4,4,0.465,non-binary,Debit Card,Mobile,1,Service okay—still leaving.
35,11.9,4.4,6,74.53,1,2.4,3,0.257,non-binary,Debit Card,Mobile,1,Experience was fine overall.
39,39.4,6.8,1,175.38,5,5.6,4,0.586,female,Credit Card,Home & Kitchen,0,
36,18.9,4.0,1,89.26,3,8.8,3,0.571,female,Credit Card,Fashion,0,
40,19.9,6.0,2,116.26,3,7.2,3,0.377,female,Credit Card,Fashion,1,
42,13.6,7.0,6,250.71,3,14.2,4,0.458,female,E Wallet,Laptop & Accessory,0,Switching for better prices.
66,17.3,7.3,7,114.78,3,15.0,4,0.542,female,E Wallet,Mobile,0,Experience was fine overall.
23,17.0,6.8,4,78.62,2,8.7,4,0.486,male,UPI,Home & Kitchen,0,Switching for better prices.
30,33.8,5.8,4,79.19,4,10.9,3,0.423,female,Credit Card,Laptop & Accessory,0,"App was fine, but moving on."
18,13.5,6.2,4,78.12,2,12.1,3,0.543,male,Credit Card,Home & Kitchen,1,Switching for better prices.
47,16.2,5.0,1,164.0,1,13.4,4,0.543,male,Debit Card,Mobile,0,Nothing special but acceptable.
36,13.6,4.3,3,40.74,2,6.7,3,0.187,male,UPI,Fashion,0,"Late deliveries, no offers."
38,10.4,7.1,3,82.37,1,1.0,5,0.268,female,Credit Card,Mobile,0,
28,7.4,5.7,3,122.63,3,6.0,3,0.514,male,Debit Card,Mobile,1,
27,11.1,7.1,4,121.4,5,20.3,3,0.582,female,Debit Card,Mobile,0,
20,41.3,7.8,2,200.78,6,7.2,4,0.709,female,Debit Card,Fashion,1,Switching for better prices.
37,24.5,5.2,2,78.8,3,10.7,3,0.463,male,Credit Card,Mobile,0,Service okay—still leaving.
31,10.7,4.6,2,137.59,2,11.7,4,0.339,male,UPI,Fashion,1,
32,8.5,5.6,5,102.87,3,11.1,3,0.552,male,Debit Card,Grocery,1,Service okay—still leaving.
46,14.2,5.3,3,214.43,1,4.9,3,0.26,male,E Wallet,Mobile,0,Experience was fine overall.
18,6.0,6.4,5,66.03,2,10.4,3,0.349,female,Debit Card,Laptop & Accessory,0,
18,9.8,4.5,0,118.58,2,16.1,4,0.308,male,Cash on Delivery,Laptop & Accessory,1,
23,3.5,4.9,6,49.76,2,17.4,2,0.28,female,UPI,Fashion,1,
42,15.7,8.3,4,64.73,3,13.8,4,0.424,male,E Wallet,Laptop & Accessory,0,
39,18.1,5.8,0,118.42,2,15.8,3,0.21,male,Credit Card,Home & Kitchen,0,Terrible experience. No perks.
46,9.9,5.8,3,123.46,2,8.1,3,0.283,male,Debit Card,Home & Kitchen,0,Nothing special but acceptable.
54,20.0,6.9,6,175.94,3,2.4,4,0.633,female,Credit Card,Mobile,0,
