customer_id,preferred_category,discount_suggestion,is_feasible,is_best_feasible,age,gender,tenure_months,hour_spend_on_app,visits_last_month,avg_purchase_value,number_devices,preferred_payment,delivery_distance_km,satisfaction_score,loyalty_score,discount_offer,churned,predicted_churn
2890,Fashion,Offer discount on Fashion,1,1,38,female,21.1,4.5,7,82.79,3,Credit Card,6.6,3,0.72,1.0,0,0
2890,Fashion,Offer discount on Fashion,1,0,38,female,21.1,4.5,7,82.79,3,Credit Card,6.6,1.0,0.917,0,0,0
2890,Fashion,Offer discount on Fashion,1,0,38,female,21.1,4.5,7,82.79,3,Credit Card,6.6,3,0.15,1.0,0,0
2893,Mobile,Offer discount on Mobile,1,1,38,male,8.4,3.8,5,143.95,1,Cash on Delivery,7.9,2.0,0.954,0,0,0
2893,Mobile,Offer discount on Mobile,1,0,38,male,8.4,3.8,5,143.95,1,Cash on Delivery,7.9,5,0.973,0,0,0
2893,Mobile,Offer discount on Mobile,1,0,38,male,8.4,3.8,5,143.95,1,Cash on Delivery,7.9,5,0.924,1.0,0,0
2894,Mobile,Offer discount on Mobile,0,0,42,female,12.6,6.0,2,110.08,3,Debit Card,10.9,4,0.171,0.0,1,1
2894,Mobile,Offer discount on Mobile,0,0,42,female,12.6,6.0,2,110.08,3,Debit Card,10.9,4,0.018,0.0,1,1
2894,Mobile,Offer discount on Mobile,0,0,42,female,12.6,6.0,2,110.08,3,Debit Card,10.9,4,0.098,0.0,1,1
2897,Fashion,Offer discount on Fashion,1,1,55,male,19.4,7.9,4,77.86,3,UPI,9.7,3,0.312,1.0,0,0
2897,Fashion,Offer discount on Fashion,1,0,55,male,19.4,7.9,4,77.86,3,UPI,9.7,3,0.735,1.0,0,0
2897,Fashion,Offer discount on Fashion,1,0,55,male,19.4,7.9,4,77.86,3,UPI,9.7,3,0.537,1.0,0,0
2916,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,34,male,16.8,8.1,8,46.62,2,UPI,11.3,1.0,0.944,0,0,0
2916,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,34,male,16.8,8.1,8,46.62,2,UPI,11.3,4,0.885,1.0,0,0
2916,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,34,male,16.8,8.1,8,46.62,2,UPI,11.3,4,0.427,1.0,0,0
2919,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,50,male,14.8,8.4,3,84.26,3,Debit Card,13.8,3,0.005,1.0,0,0
2919,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,50,male,14.8,8.4,3,84.26,3,Debit Card,13.8,3,0.157,1.0,0,0
2919,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,50,male,14.8,8.4,3,84.26,3,Debit Card,13.8,3,0.494,1.0,0,0
2920,Mobile,Offer discount on Mobile,0,0,28,male,5.8,7.5,6,85.8,2,Debit Card,19.9,2,0.394,0.0,1,1
2920,Mobile,Offer discount on Mobile,0,0,28,male,5.8,7.5,6,85.8,2,Debit Card,19.9,2,0.557,0.0,1,1
2920,Mobile,Offer discount on Mobile,0,0,28,male,5.8,7.5,6,85.8,2,Debit Card,19.9,2,0.605,0.0,1,1
2921,Fashion,Offer discount on Fashion,1,1,44,male,14.5,5.5,4,108.84,2,UPI,7.4,3,0.746,1.0,0,0
2921,Fashion,Offer discount on Fashion,1,0,44,male,14.5,5.5,4,108.84,2,UPI,7.4,5.0,0.265,1.0,0,0
2921,Fashion,Offer discount on Fashion,1,0,44,male,14.5,5.5,4,108.84,2,UPI,7.4,3,0.644,1.0,0,0
2922,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,34,female,30.7,6.2,4,38.31,2,UPI,8.5,4,0.436,1.0,0,0
2922,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,34,female,30.7,6.2,4,38.31,2,UPI,8.5,4,0.906,0,0,0
2922,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,34,female,30.7,6.2,4,38.31,2,UPI,8.5,1.0,0.934,0,0,0
2926,Mobile,Offer discount on Mobile,1,1,35,male,28.3,5.2,5,94.39,3,UPI,12.9,3,0.668,1.0,0,0
2926,Mobile,Offer discount on Mobile,1,0,35,male,28.3,5.2,5,94.39,3,UPI,12.9,3,0.302,1.0,0,0
2926,Mobile,Offer discount on Mobile,1,0,35,male,28.3,5.2,5,94.39,3,UPI,12.9,3,0.554,1.0,0,0
2927,Grocery,Offer discount on Grocery,1,1,38,male,13.6,7.1,3,59.29,3,Credit Card,9.8,5.0,0.922,0,0,0
2927,Grocery,Offer discount on Grocery,1,0,38,male,13.6,7.1,3,59.29,3,Credit Card,9.8,3,0.037,1.0,0,0
2927,Grocery,Offer discount on Grocery,1,0,38,male,13.6,7.1,3,59.29,3,Credit Card,9.8,3,0.89,0,0,0
2931,Mobile,Offer discount on Mobile,1,1,31,male,6.2,3.0,0,104.06,3,Credit Card,4.0,3,0.941,0,0,0
2931,Mobile,Offer discount on Mobile,1,0,31,male,6.2,3.0,0,104.06,3,Credit Card,4.0,3,0.114,1.0,0,0
2931,Mobile,Offer discount on Mobile,1,0,31,male,6.2,3.0,0,104.06,3,Credit Card,4.0,3,0.901,0,0,0
2932,Fashion,Offer discount on Fashion,1,1,26,male,5.6,5.2,5,143.46,1,Debit Card,1.0,5,0.09,1.0,0,0
2932,Fashion,Offer discount on Fashion,1,0,26,male,5.6,5.2,5,143.46,1,Debit Card,1.0,5,0.394,1.0,0,0
2932,Fashion,Offer discount on Fashion,1,0,26,male,5.6,5.2,5,143.46,1,Debit Card,1.0,3.0,0.92,0,0,0
2936,Mobile,Offer discount on Mobile,0,0,29,male,18.1,3.5,2,110.74,5,E Wallet,14.4,4,0.152,0.0,1,1
2936,Mobile,Offer discount on Mobile,0,0,29,male,18.1,3.5,2,110.74,5,E Wallet,14.4,4,0.157,0.0,1,1
2936,Mobile,Offer discount on Mobile,0,0,29,male,18.1,3.5,2,110.74,5,E Wallet,14.4,4,0.822,0.0,1,1
2939,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,32,female,14.7,4.3,0,75.2,2,Credit Card,13.6,2,0.835,1.0,0,0
2939,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,32,female,14.7,4.3,0,75.2,2,Credit Card,13.6,2,0.337,1.0,0,0
2939,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,32,female,14.7,4.3,0,75.2,2,Credit Card,13.6,2,0.874,0,0,0
2946,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,37,female,10.9,3.2,5,86.86,3,Debit Card,8.4,2,0.896,0,0,0
2946,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,37,female,10.9,3.2,5,86.86,3,Debit Card,8.4,2,0.891,0.0,0,0
2946,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,37,female,10.9,3.2,5,86.86,3,Debit Card,8.4,2,0.526,1.0,0,0
2950,Mobile,Offer discount on Mobile,1,1,49,non-binary,16.9,3.3,0,71.13,1,Debit Card,6.6,4.0,0.944,0,0,0
2950,Mobile,Offer discount on Mobile,1,0,49,non-binary,16.9,3.3,0,71.13,1,Debit Card,6.6,2,0.517,1.0,0,0
2950,Mobile,Offer discount on Mobile,1,0,49,non-binary,16.9,3.3,0,71.13,1,Debit Card,6.6,2,0.001,1.0,0,0
2951,Home & Kitchen,Offer discount on Home & Kitchen,1,1,45,male,22.7,6.4,1,139.09,5,UPI,19.9,2,0.108,1.0,0,0
2951,Home & Kitchen,Offer discount on Home & Kitchen,1,0,45,male,22.7,6.4,1,139.09,5,UPI,19.9,2,0.02,1.0,0,0
2951,Home & Kitchen,Offer discount on Home & Kitchen,1,0,45,male,22.7,6.4,1,139.09,5,UPI,19.9,2,0.7,1.0,0,0
2953,Mobile,Offer discount on Mobile,0,0,53,female,19.7,6.8,2,75.07,3,E Wallet,9.9,3,0.297,0.0,1,1
2953,Mobile,Offer discount on Mobile,0,0,53,female,19.7,6.8,2,75.07,3,E Wallet,9.9,3,0.448,0.0,1,1
2953,Mobile,Offer discount on Mobile,0,0,53,female,19.7,6.8,2,75.07,3,E Wallet,9.9,3,0.366,0.0,1,1
2954,Home & Kitchen,Offer discount on Home & Kitchen,1,1,26,female,10.7,6.9,3,70.87,2,Debit Card,8.9,3,0.439,1.0,0,0
2954,Home & Kitchen,Offer discount on Home & Kitchen,1,0,26,female,10.7,6.9,3,70.87,2,Debit Card,8.9,3,0.031,1.0,0,0
2954,Home & Kitchen,Offer discount on Home & Kitchen,1,0,26,female,10.7,6.9,3,70.87,2,Debit Card,8.9,3,0.529,1.0,0,0
2957,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,33,male,7.8,5.4,1,34.12,4,Credit Card,18.1,2,0.914,1.0,0,0
2957,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,33,male,7.8,5.4,1,34.12,4,Credit Card,18.1,2,0.871,1.0,0,0
2957,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,33,male,7.8,5.4,1,34.12,4,Credit Card,18.1,2,0.926,0,0,0
2960,Home & Kitchen,Offer discount on Home & Kitchen,1,1,27,female,20.1,5.0,3,115.52,3,Credit Card,6.1,3,0.609,1.0,0,0
2960,Home & Kitchen,Offer discount on Home & Kitchen,1,0,27,female,20.1,5.0,3,115.52,3,Credit Card,6.1,1.0,0.947,0,0,0
2960,Home & Kitchen,Offer discount on Home & Kitchen,1,0,27,female,20.1,5.0,3,115.52,3,Credit Card,6.1,3,0.635,1.0,0,0
2962,Home & Kitchen,Offer discount on Home & Kitchen,1,1,30,male,7.5,4.9,5,98.24,1,E Wallet,6.2,4,0.353,1.0,0,0
2962,Home & Kitchen,Offer discount on Home & Kitchen,1,0,30,male,7.5,4.9,5,98.24,1,E Wallet,6.2,1.0,0.927,0,0,0
2962,Home & Kitchen,Offer discount on Home & Kitchen,1,0,30,male,7.5,4.9,5,98.24,1,E Wallet,6.2,4,0.595,1.0,0,0
2968,Home & Kitchen,Offer discount on Home & Kitchen,1,1,18,female,18.8,5.3,5,99.67,2,E Wallet,7.6,4,0.159,1.0,0,0
2968,Home & Kitchen,Offer discount on Home & Kitchen,1,0,18,female,18.8,5.3,5,99.67,2,E Wallet,7.6,5.0,0.469,1.0,0,0
2968,Home & Kitchen,Offer discount on Home & Kitchen,1,0,18,female,18.8,5.3,5,99.67,2,E Wallet,7.6,4,0.487,1.0,0,0
2971,Home & Kitchen,Offer discount on Home & Kitchen,1,1,35,female,8.3,3.6,3,70.92,2,Debit Card,14.5,3,0.652,1.0,0,0
2971,Home & Kitchen,Offer discount on Home & Kitchen,1,0,35,female,8.3,3.6,3,70.92,2,Debit Card,14.5,3,0.874,1.0,0,0
2971,Home & Kitchen,Offer discount on Home & Kitchen,1,0,35,female,8.3,3.6,3,70.92,2,Debit Card,14.5,3,0.464,1.0,0,0
2972,Mobile,Offer discount on Mobile,0,0,21,male,3.7,5.1,3,91.32,4,Credit Card,12.2,3,0.104,0.0,1,1
2972,Mobile,Offer discount on Mobile,0,0,21,male,3.7,5.1,3,91.32,4,Credit Card,12.2,3,0.729,0.0,1,1
2972,Mobile,Offer discount on Mobile,0,0,21,male,3.7,5.1,3,91.32,4,Credit Card,12.2,3,0.581,0.0,1,1
2973,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,58,male,16.3,5.3,6,120.55,3,Debit Card,19.5,3,0.82,1.0,0,0
2973,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,58,male,16.3,5.3,6,120.55,3,Debit Card,19.5,3,0.654,1.0,0,0
2973,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,58,male,16.3,5.3,6,120.55,3,Debit Card,19.5,3,0.75,1.0,0,0
2983,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,39,male,23.3,6.5,4,75.69,2,Credit Card,7.6,4,0.583,1.0,0,0
2983,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,39,male,23.3,6.5,4,75.69,2,Credit Card,7.6,4,0.724,1.0,0,0
2983,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,39,male,23.3,6.5,4,75.69,2,Credit Card,7.6,4,0.902,0,0,0
2984,Mobile,Offer discount on Mobile,1,1,18,female,3.0,3.3,2,75.85,2,UPI,12.3,2,0.933,1.0,0,0
2984,Mobile,Offer discount on Mobile,1,0,18,female,3.0,3.3,2,75.85,2,UPI,12.3,2,0.49,1.0,0,0
2984,Mobile,Offer discount on Mobile,1,0,18,female,3.0,3.3,2,75.85,2,UPI,12.3,2,0.914,0.0,0,0
2985,Home & Kitchen,Offer discount on Home & Kitchen,0,0,25,male,25.4,6.1,4,142.24,4,UPI,14.1,4,0.816,0.0,1,1
2985,Home & Kitchen,Offer discount on Home & Kitchen,0,0,25,male,25.4,6.1,4,142.24,4,UPI,14.1,4,0.304,0.0,1,1
2985,Home & Kitchen,Offer discount on Home & Kitchen,0,0,25,male,25.4,6.1,4,142.24,4,UPI,14.1,4,0.541,0.0,1,1
2987,Grocery,Offer discount on Grocery,0,0,37,male,28.1,7.6,5,87.57,4,Debit Card,6.7,4,0.079,0.0,1,1
2987,Grocery,Offer discount on Grocery,0,0,37,male,28.1,7.6,5,87.57,4,Debit Card,6.7,4,0.332,0.0,1,1
2987,Grocery,Offer discount on Grocery,0,0,37,male,28.1,7.6,5,87.57,4,Debit Card,6.7,4,0.171,0.0,1,1
2990,Mobile,Offer discount on Mobile,0,0,53,male,12.8,5.5,5,69.77,1,Debit Card,17.1,3,0.781,0.0,1,1
2990,Mobile,Offer discount on Mobile,0,0,53,male,12.8,5.5,5,69.77,1,Debit Card,17.1,1.0,0.368,0.0,1,1
2990,Mobile,Offer discount on Mobile,0,0,53,male,12.8,5.5,5,69.77,1,Debit Card,17.1,3,0.33,0.0,1,1
2992,Mobile,Offer discount on Mobile,1,1,37,male,11.2,7.5,4,65.76,2,Credit Card,1.0,4,0.919,1.0,0,0
2992,Mobile,Offer discount on Mobile,1,0,37,male,11.2,7.5,4,65.76,2,Credit Card,1.0,4,0.996,1.0,0,0
2992,Mobile,Offer discount on Mobile,1,0,37,male,11.2,7.5,4,65.76,2,Credit Card,1.0,2.0,0.995,0,0,0
2993,Mobile,Offer discount on Mobile,0,0,34,male,7.6,6.4,6,81.77,1,UPI,14.1,3,0.572,0.0,1,1
2993,Mobile,Offer discount on Mobile,0,0,34,male,7.6,6.4,6,81.77,1,UPI,14.1,3,0.466,0.0,1,1
2993,Mobile,Offer discount on Mobile,0,0,34,male,7.6,6.4,6,81.77,1,UPI,14.1,3,0.46,0.0,1,1
2996,Mobile,Offer discount on Mobile,0,0,39,female,45.1,8.3,5,75.21,4,Credit Card,1.0,5,0.572,0.0,1,1
2996,Mobile,Offer discount on Mobile,0,0,39,female,45.1,8.3,5,75.21,4,Credit Card,1.0,5,0.144,0.0,1,1
2996,Mobile,Offer discount on Mobile,0,0,39,female,45.1,8.3,5,75.21,4,Credit Card,1.0,5,0.851,0.0,1,1
2997,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,22,female,15.2,8.3,3,65.83,3,Debit Card,14.3,3.0,0.938,0,0,0
2997,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,22,female,15.2,8.3,3,65.83,3,Debit Card,14.3,5,0.996,1.0,0,0
2997,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,22,female,15.2,8.3,3,65.83,3,Debit Card,14.3,5,0.713,1.0,0,0
2999,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,34,male,13.0,3.6,2,56.29,3,UPI,14.2,5.0,0.882,0,0,0
2999,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,34,male,13.0,3.6,2,56.29,3,UPI,14.2,2,0.827,1.0,0,0
2999,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,34,male,13.0,3.6,2,56.29,3,UPI,14.2,3.0,0.245,1.0,0,0
3000,Grocery,Offer discount on Grocery,1,1,18,female,8.3,0.3,3,67.6,2,Debit Card,3.6,2,0.259,1.0,0,0
3000,Grocery,Offer discount on Grocery,1,0,18,female,8.3,0.3,3,67.6,2,Debit Card,3.6,3.0,0.957,0,0,0
3000,Grocery,Offer discount on Grocery,1,0,18,female,8.3,0.3,3,67.6,2,Debit Card,3.6,2,0.987,0,0,0
3001,Mobile,Offer discount on Mobile,1,1,27,male,11.3,6.3,3,181.51,3,Cash on Delivery,15.0,4.0,0.969,0,0,0
3001,Mobile,Offer discount on Mobile,1,0,27,male,11.3,6.3,3,181.51,3,Cash on Delivery,15.0,3,0.997,0,0,0
3001,Mobile,Offer discount on Mobile,1,0,27,male,11.3,6.3,3,181.51,3,Cash on Delivery,15.0,2.0,0.926,0,0,0
3005,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,21,female,9.5,4.2,4,79.68,2,UPI,14.2,3,0.986,1.0,0,0
3005,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,21,female,9.5,4.2,4,79.68,2,UPI,14.2,4.0,0.896,0,0,0
3005,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,21,female,9.5,4.2,4,79.68,2,UPI,14.2,3,0.756,1.0,0,0
3007,Home & Kitchen,Offer discount on Home & Kitchen,1,1,19,female,19.2,5.1,5,65.73,3,UPI,6.6,2,0.948,0,0,0
3007,Home & Kitchen,Offer discount on Home & Kitchen,1,0,19,female,19.2,5.1,5,65.73,3,UPI,6.6,2,0.564,1.0,0,0
3007,Home & Kitchen,Offer discount on Home & Kitchen,1,0,19,female,19.2,5.1,5,65.73,3,UPI,6.6,1.0,0.427,1.0,0,0
3009,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,31,female,6.1,6.2,2,61.4,2,Credit Card,4.0,4,0.141,0.0,1,1
3009,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,31,female,6.1,6.2,2,61.4,2,Credit Card,4.0,4,0.476,0.0,1,1
3009,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,31,female,6.1,6.2,2,61.4,2,Credit Card,4.0,4,0.685,0.0,1,1
3011,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,51,male,49.3,6.4,3,100.46,6,Debit Card,6.8,4,0.876,0,0,0
3011,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,51,male,49.3,6.4,3,100.46,6,Debit Card,6.8,4,0.217,1.0,0,0
3011,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,51,male,49.3,6.4,3,100.46,6,Debit Card,6.8,4,0.659,1.0,0,0
3012,Mobile,Offer discount on Mobile,1,1,22,female,9.0,6.1,4,143.42,2,Cash on Delivery,11.8,5,0.903,0,0,0
3012,Mobile,Offer discount on Mobile,1,0,22,female,9.0,6.1,4,143.42,2,Cash on Delivery,11.8,2.0,0.89,0,0,0
3012,Mobile,Offer discount on Mobile,1,0,22,female,9.0,6.1,4,143.42,2,Cash on Delivery,11.8,5,0.867,0,0,0
3014,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,30,male,7.1,7.0,3,138.02,1,Cash on Delivery,4.8,4,0.949,0,0,0
3014,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,30,male,7.1,7.0,3,138.02,1,Cash on Delivery,4.8,3.0,0.93,0,0,0
3014,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,30,male,7.1,7.0,3,138.02,1,Cash on Delivery,4.8,4,0.978,0,0,0
3019,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,42,male,11.9,6.4,8,151.46,2,Credit Card,17.0,4,0.176,1.0,0,0
3019,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,42,male,11.9,6.4,8,151.46,2,Credit Card,17.0,4,0.999,1.0,0,0
3019,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,42,male,11.9,6.4,8,151.46,2,Credit Card,17.0,4,0.939,0.0,0,0
3020,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,49,male,11.2,2.6,1,175.89,3,Debit Card,7.3,5.0,0.947,0,0,0
3020,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,49,male,11.2,2.6,1,175.89,3,Debit Card,7.3,4,0.966,0,0,0
3020,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,49,male,11.2,2.6,1,175.89,3,Debit Card,7.3,4,0.11,1.0,0,0
3025,Mobile,Offer discount on Mobile,1,1,32,male,12.9,5.7,5,49.09,2,Credit Card,9.3,3,0.903,0,0,0
3025,Mobile,Offer discount on Mobile,1,0,32,male,12.9,5.7,5,49.09,2,Credit Card,9.3,4.0,0.894,0,0,0
3025,Mobile,Offer discount on Mobile,1,0,32,male,12.9,5.7,5,49.09,2,Credit Card,9.3,3,0.976,0,0,0
3026,Mobile,Offer discount on Mobile,1,1,38,male,10.8,6.8,3,97.56,3,Debit Card,7.5,3,0.256,1.0,0,0
3026,Mobile,Offer discount on Mobile,1,0,38,male,10.8,6.8,3,97.56,3,Debit Card,7.5,3,0.226,1.0,0,0
3026,Mobile,Offer discount on Mobile,1,0,38,male,10.8,6.8,3,97.56,3,Debit Card,7.5,3,0.54,1.0,0,0
3030,Home & Kitchen,Offer discount on Home & Kitchen,1,1,18,female,11.3,3.4,1,47.37,2,Credit Card,15.1,2,0.498,1.0,0,0
3030,Home & Kitchen,Offer discount on Home & Kitchen,1,0,18,female,11.3,3.4,1,47.37,2,Credit Card,15.1,2,0.053,1.0,0,0
3030,Home & Kitchen,Offer discount on Home & Kitchen,1,0,18,female,11.3,3.4,1,47.37,2,Credit Card,15.1,2,0.998,1.0,0,0
3042,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,30,male,9.7,6.7,3,92.27,2,Credit Card,5.2,3,0.69,1.0,0,0
3042,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,30,male,9.7,6.7,3,92.27,2,Credit Card,5.2,3,0.931,1.0,0,0
3042,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,30,male,9.7,6.7,3,92.27,2,Credit Card,5.2,3,0.974,0,0,0
3044,Home & Kitchen,Offer discount on Home & Kitchen,1,1,44,male,11.0,4.8,4,209.18,2,Credit Card,17.7,4,0.614,1.0,0,0
3044,Home & Kitchen,Offer discount on Home & Kitchen,1,0,44,male,11.0,4.8,4,209.18,2,Credit Card,17.7,1.0,0.539,1.0,0,0
3044,Home & Kitchen,Offer discount on Home & Kitchen,1,0,44,male,11.0,4.8,4,209.18,2,Credit Card,17.7,4,0.301,1.0,0,0
3046,Fashion,Offer discount on Fashion,0,0,49,male,15.4,4.2,6,51.88,2,Credit Card,14.9,3,0.392,0.0,1,1
3046,Fashion,Offer discount on Fashion,0,0,49,male,15.4,4.2,6,51.88,2,Credit Card,14.9,3,0.662,0.0,1,1
3046,Fashion,Offer discount on Fashion,0,0,49,male,15.4,4.2,6,51.88,2,Credit Card,14.9,3,0.351,0.0,1,1
3048,Mobile,Offer discount on Mobile,1,1,41,male,10.8,5.4,5,123.27,1,UPI,7.7,5,0.083,1.0,0,0
3048,Mobile,Offer discount on Mobile,1,0,41,male,10.8,5.4,5,123.27,1,UPI,7.7,5,0.955,0,0,0
3048,Mobile,Offer discount on Mobile,1,0,41,male,10.8,5.4,5,123.27,1,UPI,7.7,2.0,0.873,0,0,0
3064,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,19,female,6.3,7.6,8,139.38,2,Debit Card,4.8,3.0,0.871,0,0,0
3064,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,19,female,6.3,7.6,8,139.38,2,Debit Card,4.8,5,0.66,1.0,0,0
3064,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,19,female,6.3,7.6,8,139.38,2,Debit Card,4.8,1.0,0.489,1.0,0,0
3072,Mobile,Offer discount on Mobile,1,1,38,male,8.9,6.1,5,45.47,2,Credit Card,6.1,3,0.884,0,0,0
3072,Mobile,Offer discount on Mobile,1,0,38,male,8.9,6.1,5,45.47,2,Credit Card,6.1,3,0.577,1.0,0,0
3072,Mobile,Offer discount on Mobile,1,0,38,male,8.9,6.1,5,45.47,2,Credit Card,6.1,3,0.986,0,0,0
3073,Home & Kitchen,Offer discount on Home & Kitchen,1,1,54,female,34.9,5.1,4,133.19,5,Debit Card,15.6,4,0.99,0,0,0
3073,Home & Kitchen,Offer discount on Home & Kitchen,1,0,54,female,34.9,5.1,4,133.19,5,Debit Card,15.6,4,0.399,1.0,0,0
3073,Home & Kitchen,Offer discount on Home & Kitchen,1,0,54,female,34.9,5.1,4,133.19,5,Debit Card,15.6,4,0.94,0,0,0
3075,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,56,female,17.0,7.3,1,303.49,4,Debit Card,11.4,4,0.809,1.0,0,0
3075,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,56,female,17.0,7.3,1,303.49,4,Debit Card,11.4,4,0.827,1.0,0,0
3075,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,56,female,17.0,7.3,1,303.49,4,Debit Card,11.4,4,0.104,1.0,0,0
3076,Grocery,Offer discount on Grocery,1,1,45,male,19.0,3.2,0,91.08,3,Debit Card,11.8,3,0.786,1.0,0,0
3076,Grocery,Offer discount on Grocery,1,0,45,male,19.0,3.2,0,91.08,3,Debit Card,11.8,3,0.889,0,0,0
3076,Grocery,Offer discount on Grocery,1,0,45,male,19.0,3.2,0,91.08,3,Debit Card,11.8,3,0.976,0.0,0,0
3078,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,39,female,8.9,5.4,4,82.64,1,Debit Card,11.0,3,0.953,0,0,0
3078,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,39,female,8.9,5.4,4,82.64,1,Debit Card,11.0,3,0.438,1.0,0,0
3078,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,39,female,8.9,5.4,4,82.64,1,Debit Card,11.0,3,0.911,0,0,0
3083,Fashion,Offer discount on Fashion,1,1,24,female,11.8,4.9,4,72.17,2,Debit Card,6.3,3.0,0.897,0,0,0
3083,Fashion,Offer discount on Fashion,1,0,24,female,11.8,4.9,4,72.17,2,Debit Card,6.3,2,0.35,1.0,0,0
3083,Fashion,Offer discount on Fashion,1,0,24,female,11.8,4.9,4,72.17,2,Debit Card,6.3,4.0,0.982,0,0,0
3087,Mobile,Offer discount on Mobile,0,0,49,female,11.3,4.4,3,60.75,3,Debit Card,8.0,3,0.524,0.0,1,1
3087,Mobile,Offer discount on Mobile,0,0,49,female,11.3,4.4,3,60.75,3,Debit Card,8.0,3,0.026,0.0,1,1
3087,Mobile,Offer discount on Mobile,0,0,49,female,11.3,4.4,3,60.75,3,Debit Card,8.0,3,0.2,0.0,1,1
3089,Home & Kitchen,Offer discount on Home & Kitchen,1,1,38,male,18.8,6.6,4,145.02,2,UPI,7.6,2.0,0.929,0,0,0
3089,Home & Kitchen,Offer discount on Home & Kitchen,1,0,38,male,18.8,6.6,4,145.02,2,UPI,7.6,3,0.978,0,0,0
3089,Home & Kitchen,Offer discount on Home & Kitchen,1,0,38,male,18.8,6.6,4,145.02,2,UPI,7.6,3,0.999,0,0,0
3091,Fashion,Offer discount on Fashion,0,0,44,male,11.4,5.3,1,98.17,1,Credit Card,10.7,3,0.743,0.0,1,1
3091,Fashion,Offer discount on Fashion,0,0,44,male,11.4,5.3,1,98.17,1,Credit Card,10.7,3,0.474,0.0,1,1
3091,Fashion,Offer discount on Fashion,0,0,44,male,11.4,5.3,1,98.17,1,Credit Card,10.7,3,0.259,0.0,1,1
3093,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,41,male,17.7,6.2,4,158.04,3,Credit Card,7.2,4.0,0.989,0,0,0
3093,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,41,male,17.7,6.2,4,158.04,3,Credit Card,7.2,4,0.874,0,0,0
